"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","ll_ratio","psi_Brain_brain_3b_TSMRU_V102.star","psi_Brain_brain_3c_TSMRU_V103.star","psi_Brain_brain_a_TSMRU_V29.star","psi_SI_smallintestine_4a_TSMRU_V151.star","psi_SI_smallintestine_4b_TSMRU_V152.star","psi_SI_smallintestine_4c_TSMRU_V153.star","psi_SI_smallintestine_4d_TSMRU_V156.star","depth_Brain_brain_3b_TSMRU_V102.star","depth_Brain_brain_3c_TSMRU_V103.star","depth_Brain_brain_a_TSMRU_V29.star","depth_SI_smallintestine_4a_TSMRU_V151.star","depth_SI_smallintestine_4b_TSMRU_V152.star","depth_SI_smallintestine_4c_TSMRU_V153.star","depth_SI_smallintestine_4d_TSMRU_V156.star","fitPSI_Brain","fitPSI_SI","fitPSI_all","fitW_2group","fitW_all"
"chr8","ENSG00000164808","+","mutex_exons_7695",0,47291137,47394978,47395021,47330780,47330895,47396376,"chr8:g.47291137j47394978_47395021j47396376>47291137j47330780_47330895j47396376[splMUT]",2.20482616579369,0,NA,0.5,NA,1,1,0.846153846153846,1,0,2,0,2,5,13,0.333552856492261,0.900209849385567,0.823808783323806,199.535016393692,192.896771640837
"chr8","ENSG00000164808","+","mutex_exons_7696",0,47294030,47394978,47395021,47388352,47388533,47396376,"chr8:g.47294030j47394978_47395021j47396376>47294030j47388352_47388533j47396376[splMUT]",0.743378483121845,NA,0,1,NA,1,1,0.8,0,1,1,0,2,5,10,0.499999999610119,0.882997452945818,0.841573314208172,199.061987598218,198.939008568787
"chr8","ENSG00000147481","+","mutex_exons_7697",0,49912231,49914974,49915022,50011776,50011857,50172561,"chr8:g.49912231j49914974_49915022j50172561>49912231j50011776_50011857j50172561[splMUT]",0.918371180859165,1,0,0,1,NA,NA,NA,8,3,1,2,0,0,0,0.485023316254271,0.999990584365965,0.628620827485813,2.00030754674148,2.00076518360558
"chr8","ENSG00000104388","+","mutex_exons_7698",0,60558923,60563436,60563483,60569955,60570057,60572046,"chr8:g.60558923j60563436_60563483j60572046>60558923j60569955_60570057j60572046[splMUT]",0.932213322150796,0,0,0.5,1,0,0.538461538461538,0,6,7,2,5,2,13,3,0.120337093634297,0.435463300295569,0.265735411478587,2.00113397202501,2.0005450593263
"chr8","ENSG00000104205","+","mutex_exons_7699",2,66712833,66714801,66714856,66790723,66790831,66793616,"chr8:g.66712833j66714801_66714856j66793616>66712833j66790723_66790831j66793616[splMUT]",0.00631254362144773,1,0,0.833333333333333,1,0.75,NA,0,1,1,6,4,8,0,1,0.747946925420454,0.7681075189766,0.75996585720695,198.919096582188,190.429202850119
"chr8","ENSG00000104205","+","mutex_exons_7700",0,66775319,66783935,66784040,66777957,66778089,66793616,"chr8:g.66775319j66783935_66784040j66793616>66775319j66777957_66778089j66793616[splMUT]",NA,NA,1,NA,NA,NA,NA,NA,0,4,0,0,0,0,0,NA,NA,0.999999996553682,NA,12.873246865673
"chr8","ENSG00000235531","+","mutex_exons_7701",1,71965534,72025362,72025434,71973538,71973659,72052539,"chr8:g.71965534j72025362_72025434j72052539>71965534j71973538_71973659j72052539[splMUT]",2.61572495133694,0,0,0,0,0.5,0.434782608695652,0.333333333333333,2,3,1,2,2,23,12,9.5425517998233e-06,0.382865164070759,0.328411489535747,201.631659599561,199.891679133573
"chr8","ENSG00000184672","+","mutex_exons_7702",1,84183578,84346119,84346150,84184330,84184424,84529299,"chr8:g.84183578j84346119_84346150j84529299>84183578j84184330_84184424j84529299[splMUT]",NA,0.352941176470588,0.0357142857142857,0.239130434782609,NA,NA,NA,NA,17,28,46,0,0,0,0,NA,NA,0.200729500807485,NA,10.8574695315168
"chr8","ENSG00000184672","+","mutex_exons_7703",0,84183578,84346119,84346150,84184330,84184491,84529299,"chr8:g.84183578j84346119_84346150j84529299>84183578j84184330_84184491j84529299[splMUT]",NA,0.857142857142857,0.142857142857143,0.785714285714286,NA,NA,NA,NA,7,7,14,0,0,0,0,NA,NA,0.588740122366623,NA,2.96991967320077
"chr8","ENSG00000085719","+","mutex_exons_7704",0,86515499,86524709,86524772,86521604,86521714,86528536,"chr8:g.86515499j86524709_86524772j86528536>86515499j86521604_86521714j86528536[splMUT]",NA,NA,NA,NA,1,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,0.999999995991854,NA,19.1073857122158
"chr8","ENSG00000085719","+","mutex_exons_7705",0,86515499,86524709,86524814,86521604,86521714,86528536,"chr8:g.86515499j86524709_86524814j86528536>86515499j86521604_86521714j86528536[splMUT]",NA,NA,NA,NA,1,1,NA,1,0,0,0,1,2,0,1,NA,NA,0.999999998906575,NA,17.7305644082206
"chr8","ENSG00000085719","+","mutex_exons_7706",0,86515499,86521604,86521714,86524877,86524997,86528536,"chr8:g.86515499j86521604_86521714j86528536>86515499j86524877_86524997j86528536[splMUT]",4.37991864998821e-08,0,0,0,0,0,0,0,3,5,5,1,5,6,5,3.22820433321462e-11,1.72187054270919e-09,2.54518896510969e-09,5.20402141490765,11.4561256794172
"chr8","ENSG00000085719","+","mutex_exons_7707",0,86515499,86524709,86524772,86524877,86524997,86528536,"chr8:g.86515499j86524709_86524772j86528536>86515499j86524877_86524997j86528536[splMUT]",0.571050283069775,0,0,0,0.5,0,0,0,3,5,5,2,5,6,5,9.74759358727248e-06,0.0864699488475803,0.0491707216985847,2.65132020569548,2.72403734908413
"chr8","ENSG00000085719","+","mutex_exons_7708",0,86515499,86524709,86524814,86524877,86524997,86528536,"chr8:g.86515499j86524709_86524814j86528536>86515499j86524877_86524997j86528536[splMUT]",2.0775135927619,0,0,0,0.5,0.285714285714286,0,0.166666666666667,3,5,5,2,7,6,6,9.34987611293478e-06,0.191453702188699,0.117889687479237,199.812728946087,168.02855422345
"chr8","ENSG00000104325","+","mutex_exons_7709",0,90001561,90005292,90005369,90005448,90005731,90017124,"chr8:g.90001561j90005292_90005369j90017124>90001561j90005448_90005731j90017124[splMUT]",1.4052121160497,0,0,0,1,0.666666666666667,0,0,2,4,1,2,3,3,7,8.53081417389428e-06,0.319169804931409,0.183566708682082,2.00034773226472,2.00046428037058
"chr8","ENSG00000104325","+","mutex_exons_7710",0,90001561,90005292,90005369,90005448,90005845,90017124,"chr8:g.90001561j90005292_90005369j90017124>90001561j90005448_90005845j90017124[splMUT]",1.74404121038667,0,0,NA,1,0.666666666666667,NA,0,2,4,0,2,3,0,5,8.09239394665614e-06,0.471550587101809,0.262120532581294,2.00048102022171,2.000268926078
"chr8","ENSG00000104325","+","mutex_exons_7711",0,90001561,90005292,90005369,90006036,90006277,90017124,"chr8:g.90001561j90005292_90005369j90017124>90001561j90006036_90006277j90017124[splMUT]",NA,NA,NA,NA,1,0.5,0,0,0,0,0,2,4,1,4,NA,NA,0.373307700706148,NA,2.00324638432383
"chr8","ENSG00000104325","+","mutex_exons_7712",0,90001561,90005292,90005369,90014379,90014498,90017124,"chr8:g.90001561j90005292_90005369j90017124>90001561j90014379_90014498j90017124[splMUT]",NA,NA,NA,NA,0.333333333333333,1,NA,NA,0,0,0,6,2,0,0,NA,NA,0.510885438968568,NA,43.9288235601652
"chr8","ENSG00000104325","+","mutex_exons_7713",0,90001561,90005292,90005369,90015541,90015666,90017124,"chr8:g.90001561j90005292_90005369j90017124>90001561j90015541_90015666j90017124[splMUT]",0.853846995773877,0,0,0,0.166666666666667,0.5,0,0,5,2,1,12,4,9,6,9.97149709959656e-06,0.141974185871542,0.102041874027516,6.34927526457238,5.65080048589331
"chr8","ENSG00000104325","+","mutex_exons_7714",0,90001561,90006036,90006277,90005448,90005731,90017124,"chr8:g.90001561j90006036_90006277j90017124>90001561j90005448_90005731j90017124[splMUT]",2.77708956420344,0,0,0,NA,0.666666666666667,0.25,0.363636363636364,2,4,1,0,3,4,11,7.58818472947724e-06,0.390049892483523,0.278850089840561,201.040773511253,197.996124983206
"chr8","ENSG00000104325","+","mutex_exons_7715",0,90001561,90014379,90014498,90005448,90005731,90017124,"chr8:g.90001561j90014379_90014498j90017124>90001561j90005448_90005731j90017124[splMUT]",0.79786554299077,0,0,0,1,0,0,0,2,4,1,4,1,3,7,8.32426448511868e-06,0.202678610281533,0.103193416409746,2.00030192818902,2.00086435891124
"chr8","ENSG00000104325","+","mutex_exons_7716",0,90001561,90015541,90015666,90005448,90005731,90017124,"chr8:g.90001561j90015541_90015666j90017124>90001561j90005448_90005731j90017124[splMUT]",0.609750965979281,0.714285714285714,0.333333333333333,0.5,1,0.666666666666667,0.75,0.461538461538462,7,6,2,10,3,12,13,0.524864463726733,0.729053615326659,0.655366062977112,9.01560798490306,7.43732503983895
"chr8","ENSG00000104325","+","mutex_exons_7717",0,90001561,90014379,90014498,90005448,90005845,90017124,"chr8:g.90001561j90014379_90014498j90017124>90001561j90005448_90005845j90017124[splMUT]",1.09167978412011,0,0,NA,1,0,NA,0,2,4,0,4,1,0,5,8.3174354650026e-06,0.345194675703571,0.158331243959243,2.00029352605426,2.00109858524577
"chr8","ENSG00000104325","+","mutex_exons_7718",0,90001561,90015541,90015666,90005448,90005845,90017124,"chr8:g.90001561j90015541_90015666j90017124>90001561j90005448_90005845j90017124[splMUT]",0.757591206301308,0.714285714285714,0.333333333333333,1,1,0.666666666666667,1,0.545454545454545,7,6,1,10,3,9,11,0.585090318639624,0.840867689121346,0.748352193584074,4.57901841479635,3.03552373613519
"chr8","ENSG00000104325","+","mutex_exons_7719",0,90001561,90014379,90014498,90006036,90006277,90017124,"chr8:g.90001561j90014379_90014498j90017124>90001561j90006036_90006277j90017124[splMUT]",NA,NA,NA,NA,1,0,0,0,0,0,0,4,2,1,4,NA,NA,0.252893926694998,NA,2.00140882231989
"chr8","ENSG00000104325","+","mutex_exons_7720",0,90001561,90015541,90015666,90006036,90006277,90017124,"chr8:g.90001561j90015541_90015666j90017124>90001561j90006036_90006277j90017124[splMUT]",1.36928898117125,1,1,1,1,0.5,0.9,0.6,5,2,1,10,4,10,10,0.999990014071865,0.777949694520354,0.839271006140605,5.84347380245276,5.1126760058094
"chr8","ENSG00000104325","+","mutex_exons_7721",1,90001561,90014379,90014498,90015541,90015666,90017124,"chr8:g.90001561j90014379_90014498j90017124>90001561j90015541_90015666j90017124[splMUT]",0.460040009084802,0,0,0,0.285714285714286,0,0,0,5,2,1,14,2,9,6,9.97873316058065e-06,0.0873993099187272,0.0582234372532483,4.05355547097855,3.61500346965511
"chr8","ENSG00000104325","+","mutex_exons_7722",0,90042800,90045032,90045086,90044849,90044995,90051677,"chr8:g.90042800j90045032_90045086j90051677>90042800j90044849_90044995j90051677[splMUT]",0.458612860831297,0,0,0,0,0,0,0.00325732899022801,453,237,153,776,453,356,614,2.97901562575936e-07,0.00113570467761153,0.00072582675795003,201.879988717805,201.86418549576
"chr8","ENSG00000214954","+","mutex_exons_7723",0,91102844,91124493,91124619,91118224,91118552,91127088,"chr8:g.91102844j91124493_91124619j91127088>91102844j91118224_91118552j91127088[splMUT]",NA,NA,NA,NA,0.666666666666667,1,1,1,0,0,0,3,1,4,2,NA,NA,0.899781269913058,NA,174.312082977671
"chr8","ENSG00000188343","+","mutex_exons_7724",0,93701458,93702520,93702543,93702165,93702383,93703620,"chr8:g.93701458j93702520_93702543j93703620>93701458j93702165_93702383j93703620[splMUT]",2.61872706563117,1,1,1,NA,0,NA,1,33,40,31,0,1,0,1,0.999999826181128,0.499999999999286,0.950849592819014,9.12422132872057,2.00265774270136
"chr8","ENSG00000188343","+","mutex_exons_7725",0,93705010,93707202,93707281,93706060,93706196,93709771,"chr8:g.93705010j93707202_93707281j93709771>93705010j93706060_93706196j93709771[splMUT]",2.89169137606653,0,0.125,0.666666666666667,0,0,0,0,4,8,3,7,14,17,25,0.223894458714158,6.85861755546084e-06,0.0791860084691799,7.26075180182304,2.00319952466442
"chr8","ENSG00000188343","+","mutex_exons_7726",3,93705010,93708011,93708016,93706060,93706196,93709771,"chr8:g.93705010j93708011_93708016j93709771>93705010j93706060_93706196j93709771[splMUT]",2.7607351641778,0.96078431372549,0.91566265060241,0.992700729927007,0.631578947368421,0.91304347826087,0.862903225806452,0.891304347826087,102,83,137,19,161,124,230,0.959538261483669,0.862806577473941,0.894434726281356,56.6998988739236,14.1664726349143
"chr8","ENSG00000188343","+","mutex_exons_7727",0,93705010,93708011,93708016,93707202,93707281,93709771,"chr8:g.93705010j93708011_93708016j93709771>93705010j93707202_93707281j93709771[splMUT]",2.25135594970212,1,0.987012987012987,0.985507246376812,1,1,1,1,98,77,138,12,147,107,205,0.989312381098201,0.999999605843734,0.995912223147608,201.897895112289,198.758820273159
"chr8","ENSG00000164953","+","mutex_exons_7728",0,93758576,93761985,93762023,93759860,93759993,93763842,"chr8:g.93758576j93761985_93762023j93763842>93758576j93759860_93759993j93763842[splMUT]",0.422641562023849,1,0,NA,NA,NA,0.5,0,4,1,0,0,0,2,1,0.741321957372396,0.333339914912231,0.508703050512821,4.143163925247,2.01408994971963
"chr8","ENSG00000164953","+","mutex_exons_7729",0,93758576,93761985,93762023,93762950,93763065,93763842,"chr8:g.93758576j93761985_93762023j93763842>93758576j93762950_93763065j93763842[splMUT]",0.422641562023849,1,0,NA,NA,NA,0.5,0,4,1,0,0,0,2,1,0.741321957372396,0.333339914912231,0.508703050512821,4.143163925247,2.01408994971963
"chr8","ENSG00000104413","+","mutex_exons_7730",0,94668250,94677681,94677778,94671514,94671671,94678203,"chr8:g.94668250j94677681_94677778j94678203>94668250j94671514_94671671j94678203[splMUT]",NA,NA,NA,NA,1,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,0.999999995991854,NA,19.1073857122158
"chr8","ENSG00000104413","+","mutex_exons_7731",0,94668250,94677681,94677778,94678233,94678371,94692677,"chr8:g.94668250j94677681_94677778j94692677>94668250j94678233_94678371j94692677[splMUT]",NA,NA,NA,NA,0,0,0,NA,0,0,0,20,1,2,0,NA,NA,3.13059278708752e-09,NA,5.31842870257594
"chr8","ENSG00000104413","+","mutex_exons_7732",0,94668250,94677681,94677778,94678233,94678371,94696852,"chr8:g.94668250j94677681_94677778j94696852>94668250j94678233_94678371j94696852[splMUT]",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,6,0,0,0,NA,NA,2.52879514563104e-09,NA,9.88791981924691
"chr8","ENSG00000104413","+","mutex_exons_7733",0,94668250,94677681,94677778,94678233,94678371,94705925,"chr8:g.94668250j94677681_94677778j94705925>94668250j94678233_94678371j94705925[splMUT]",1.6562573534884e-09,NA,0,NA,0,0,NA,NA,0,4,0,12,1,0,0,9.91971688513194e-11,2.13078611578596e-10,2.93371296319325e-10,3.08268586822013,5.98630834815779
"chr8","ENSG00000104413","+","mutex_exons_7734",0,94671671,94677681,94677778,94678233,94678371,94692677,"chr8:g.94671671j94677681_94677778j94692677>94671671j94678233_94678371j94692677[splMUT]",NA,NA,NA,NA,0,0,0,NA,0,0,0,20,1,2,0,NA,NA,3.13059278708752e-09,NA,5.31842870257594
"chr8","ENSG00000104413","+","mutex_exons_7735",0,94671671,94677681,94677778,94678233,94678371,94696852,"chr8:g.94671671j94677681_94677778j94696852>94671671j94678233_94678371j94696852[splMUT]",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,6,0,0,0,NA,NA,2.52879514563104e-09,NA,9.88791981924691
"chr8","ENSG00000104413","+","mutex_exons_7736",0,94671671,94677681,94677778,94678233,94678371,94705925,"chr8:g.94671671j94677681_94677778j94705925>94671671j94678233_94678371j94705925[splMUT]",1.6562573534884e-09,NA,0,NA,0,0,NA,NA,0,4,0,12,1,0,0,9.91971688513194e-11,2.13078611578596e-10,2.93371296319325e-10,3.08268586822013,5.98630834815779
"chr8","ENSG00000104413","+","mutex_exons_7737",0,94674494,94677681,94677778,94678233,94678371,94692677,"chr8:g.94674494j94677681_94677778j94692677>94674494j94678233_94678371j94692677[splMUT]",NA,NA,NA,NA,0,0,0,NA,0,0,0,20,1,2,0,NA,NA,3.13059278708752e-09,NA,5.31842870257594
"chr8","ENSG00000104413","+","mutex_exons_7738",0,94674494,94677681,94677778,94678233,94678371,94696852,"chr8:g.94674494j94677681_94677778j94696852>94674494j94678233_94678371j94696852[splMUT]",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,6,0,0,0,NA,NA,2.52879514563104e-09,NA,9.88791981924691
"chr8","ENSG00000104413","+","mutex_exons_7739",0,94674494,94677681,94677778,94678233,94678371,94705925,"chr8:g.94674494j94677681_94677778j94705925>94674494j94678233_94678371j94705925[splMUT]",1.6562573534884e-09,NA,0,NA,0,0,NA,NA,0,4,0,12,1,0,0,9.91971688513194e-11,2.13078611578596e-10,2.93371296319325e-10,3.08268586822013,5.98630834815779
"chr8","ENSG00000104413","+","mutex_exons_7740",0,94674506,94677681,94677778,94678233,94678371,94692677,"chr8:g.94674506j94677681_94677778j94692677>94674506j94678233_94678371j94692677[splMUT]",NA,NA,NA,NA,0,0,0,NA,0,0,0,20,1,2,0,NA,NA,3.13059278708752e-09,NA,5.31842870257594
"chr8","ENSG00000104413","+","mutex_exons_7741",0,94674506,94677681,94677778,94678233,94678371,94696852,"chr8:g.94674506j94677681_94677778j94696852>94674506j94678233_94678371j94696852[splMUT]",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,6,0,0,0,NA,NA,2.52879514563104e-09,NA,9.88791981924691
"chr8","ENSG00000104413","+","mutex_exons_7742",0,94674506,94677681,94677778,94678233,94678371,94705925,"chr8:g.94674506j94677681_94677778j94705925>94674506j94678233_94678371j94705925[splMUT]",1.6562573534884e-09,NA,0,NA,0,0,NA,NA,0,4,0,12,1,0,0,9.91971688513194e-11,2.13078611578596e-10,2.93371296319325e-10,3.08268586822013,5.98630834815779
"chr8","ENSG00000156170","+","mutex_exons_7743",2,95035576,95036302,95036494,95040706,95040927,95041570,"chr8:g.95035576j95036302_95036494j95041570>95035576j95040706_95040927j95041570[splMUT]",0.420619098249457,1,0.5,0.777777777777778,1,0.625,0.95,1,10,6,9,8,8,20,17,0.780651754264982,0.904020470517873,0.853611388931319,4.82631936822816,3.70618946206949
"chr8","ENSG00000156170","+","mutex_exons_7744",1,95035576,95036371,95036494,95040706,95040927,95041570,"chr8:g.95035576j95036371_95036494j95041570>95035576j95040706_95040927j95041570[splMUT]",0.188351693575671,1,0.571428571428571,0.75,1,0.5,0.928571428571429,1,11,7,8,8,6,14,8,0.786780739495907,0.874662015178377,0.836405771416161,4.44691773736444,4.01294730281941
"chr8","ENSG00000104324","+","mutex_exons_7745",0,96645402,96680443,96680481,96659284,96659323,96784864,"chr8:g.96645402j96680443_96680481j96784864>96645402j96659284_96659323j96784864[splMUT]",1.05213174207719,0,0,NA,0,1,0.666666666666667,0,1,3,0,3,2,3,4,9.71123880293113e-06,0.351239993204133,0.238591641334251,2.00075807869611,2.00086908150549
"chr8","ENSG00000104324","+","mutex_exons_7746",1,96645402,96659284,96659323,96680443,96680547,96784864,"chr8:g.96645402j96659284_96659323j96784864>96645402j96680443_96680547j96784864[splMUT]",1.67259564512965,1,1,NA,1,0,0.2,0.8,1,3,0,3,3,5,5,0.99999001773745,0.499999998711909,0.641703451446122,2.00000041290179,2.00101022747462
"chr8","ENSG00000164920","+","mutex_exons_7747",1,98944823,98948173,98948213,98948627,98948686,98948839,"chr8:g.98944823j98948173_98948213j98948839>98944823j98948627_98948686j98948839[splMUT]",NA,NA,NA,NA,NA,0.818181818181818,0.75,0.96,0,0,0,0,33,20,25,NA,NA,0.845728056125162,NA,55.1870888095077
"chr8","ENSG00000164920","+","mutex_exons_7748",1,98944823,98948627,98948686,98948173,98948421,98948839,"chr8:g.98944823j98948627_98948686j98948839>98944823j98948173_98948421j98948839[splMUT]",NA,NA,NA,NA,NA,0.157894736842105,0.119047619047619,0.0357142857142857,0,0,0,0,38,42,28,NA,NA,0.110840176929151,NA,201.293827269986
"chr8","ENSG00000132549","+","mutex_exons_7749",1,99502950,99507137,99507200,99507770,99507885,99511104,"chr8:g.99502950j99507137_99507200j99511104>99502950j99507770_99507885j99511104[splMUT]",5.96793966845517,0.214285714285714,0.333333333333333,0.333333333333333,1,0.692307692307692,0.791666666666667,0.78125,14,3,6,9,39,24,32,0.263082359988641,0.77202214781196,0.618982703191825,201.122973037272,3.80802861129068
"chr8","ENSG00000176406","+","mutex_exons_7750",3,103886223,103910134,103910201,103910321,103910529,103912053,"chr8:g.103886223j103910134_103910201j103912053>103886223j103910321_103910529j103912053[splMUT]",1.5245300246292,0.634146341463415,0.647058823529412,0.580645161290323,NA,NA,0.4,0,82,85,93,0,0,5,2,0.619197419054804,0.285086118576144,0.607084793648969,201.912621475758,201.855395746495
"chr8","ENSG00000178764","+","mutex_exons_7751",0,122863539,122900787,122900848,122873440,122873594,122951292,"chr8:g.122863539j122900787_122900848j122951292>122863539j122873440_122873594j122951292[splMUT]",9.05271591022938e-08,0,0,0,NA,0,0,0,42,4,5,0,12,30,12,8.45495877600685e-10,1.09680449294764e-10,2.69220161948497e-09,2.26145710264387,4.13906197004708
"chr8","ENSG00000214814","+","mutex_exons_7752",1,124076325,124079395,124079555,124078515,124078707,124082288,"chr8:g.124076325j124079395_124079555j124082288>124076325j124078515_124078707j124082288[splMUT]",NA,NA,NA,NA,1,NA,NA,NA,0,0,0,3,0,0,0,NA,NA,0.999999997908752,NA,14.3729347252898
"chr8","ENSG00000156831","+","mutex_exons_7753",0,125091958,125094468,125094533,125099454,125099557,125102051,"chr8:g.125091958j125094468_125094533j125102051>125091958j125099454_125099557j125102051[splMUT]",1.0007802806439,NA,1,NA,NA,NA,0,0.375,0,1,0,0,0,1,8,0.999990307280468,0.332830880623849,0.401070092172741,201.411800742377,200.096893324165
"chr8","ENSG00000156831","+","mutex_exons_7754",2,125091958,125099454,125099557,125102014,125102146,125102317,"chr8:g.125091958j125099454_125099557j125102317>125091958j125102014_125102146j125102317[splMUT]",0.237793066194961,0.0416666666666667,0,0,0,0,0.0333333333333333,0.0735294117647059,24,21,16,20,38,60,68,0.0171791035544614,0.035574496379964,0.0292196156396009,198.768022199482,104.202537437215
"chr8","ENSG00000156831","+","mutex_exons_7755",0,125102487,125126966,125127067,125130213,125130354,125151171,"chr8:g.125102487j125126966_125127067j125151171>125102487j125130213_125130354j125151171[splMUT]",0.863036217405362,0,NA,NA,NA,1,0,1,1,0,0,0,1,1,1,9.99990000149171e-06,0.66666667489712,0.5,19.1064633242916,19.1064633244028
"chr8","ENSG00000253438","+","mutex_exons_7756",0,126589290,126707183,126707240,126592274,126592418,126713286,"chr8:g.126589290j126707183_126707240j126713286>126589290j126592274_126592418j126713286[splMUT]",NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,1,0,2,NA,NA,0.999999996253144,NA,17.5186951990902
"chr8","ENSG00000253438","+","mutex_exons_7757",0,126877790,126926318,126926399,126878375,126878480,127006555,"chr8:g.126877790j126926318_126926399j127006555>126877790j126878375_126878480j127006555[splMUT]",NA,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,0.999999995991854,NA,19.1073857122158
"chr8","ENSG00000253438","+","mutex_exons_7758",0,126877790,126938256,126938310,126878375,126878480,127006555,"chr8:g.126877790j126938256_126938310j127006555>126877790j126878375_126878480j127006555[splMUT]",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"chr8","ENSG00000253438","+","mutex_exons_7759",0,126877790,126938256,126938310,126926318,126926399,127006555,"chr8:g.126877790j126938256_126938310j127006555>126877790j126926318_126926399j127006555[splMUT]",NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,4.52370743523386e-08,NA,19.1064674826426
"chr8","ENSG00000249859","+","mutex_exons_7760",0,127794734,127795894,127796008,127890589,127890998,127939508,"chr8:g.127794734j127795894_127796008j127939508>127794734j127890589_127890998j127939508[splMUT]",0.296346090318758,0,0,0,0,0,0.0232558139534884,0.102941176470588,1,5,2,2,55,86,68,9.99237736915194e-06,0.0407939798650255,0.036254000827226,22.3841780929961,23.643698211754
"chr8","ENSG00000249859","+","mutex_exons_7761",0,128070361,128073403,128073491,128082753,128082848,128096518,"chr8:g.128070361j128073403_128073491j128096518>128070361j128082753_128082848j128096518[splMUT]",0.38148715160077,0,NA,NA,NA,0.5,0,0.25,2,0,0,0,2,8,12,9.23311817430001e-06,0.182030588238586,0.166287290385276,192.749984221383,129.916485422991
"chr8","ENSG00000254101","+","mutex_exons_7762",0,136047205,136153760,136153826,136089036,136089206,136162475,"chr8:g.136047205j136153760_136153826j136162475>136047205j136089036_136089206j136162475[splMUT]",NA,1,NA,0.8,NA,NA,NA,NA,1,0,5,0,0,0,0,NA,NA,0.831762831407203,NA,187.255248995232
"chr8","ENSG00000105339","+","mutex_exons_7763",1,141144259,141150286,141150348,141150098,141150285,141150834,"chr8:g.141144259j141150286_141150348j141150834>141144259j141150098_141150285j141150834[splMUT]",0.734112167649256,0.375,0.529411764705882,1,NA,NA,0.2,0.5,8,17,6,0,0,5,2,0.603307482475676,0.306754408353862,0.532963701686752,14.7255437960965,6.00422536848733
"chr8","ENSG00000181135","+","mutex_exons_7764",0,143684542,143684984,143685067,143684624,143684755,143689204,"chr8:g.143684542j143684984_143685067j143689204>143684542j143684624_143684755j143689204[splMUT]",0.962067904066359,0,NA,NA,1,NA,NA,0.5,1,0,0,2,0,0,4,9.75237275624598e-06,0.667506572162326,0.571302718800374,195.460484333347,196.503362093376
"chr8","ENSG00000181135","+","mutex_exons_7765",0,143684542,143687381,143687478,143684624,143684755,143690057,"chr8:g.143684542j143687381_143687478j143690057>143684542j143684624_143684755j143690057[splMUT]",4.38545555425662e-09,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,3,0.999999994544402,0.999999999714671,0.999999997219381,13.4673727509283,15.6510067178371
"chr8","ENSG00000181135","+","mutex_exons_7766",0,143684542,143687994,143688067,143684624,143684755,143689204,"chr8:g.143684542j143687994_143688067j143689204>143684542j143684624_143684755j143689204[splMUT]",0.0387026250237881,0,1,NA,1,NA,1,0.6,1,2,0,2,0,1,5,0.665788229614555,0.751077975059812,0.727632486619551,194.334771105598,195.642091396501
"chr8","ENSG00000181135","+","mutex_exons_7767",0,143684542,143687381,143687478,143684756,143685067,143690057,"chr8:g.143684542j143687381_143687478j143690057>143684542j143684756_143685067j143690057[splMUT]",0.0706071251157825,1,NA,0,NA,0,NA,0.75,1,0,3,0,1,0,4,0.296698779686921,0.528895137234577,0.412352010819512,4.47727825376464,2.00000696748191
"chr8","ENSG00000181135","+","mutex_exons_7768",0,143684542,143687994,143688067,143684756,143685067,143688662,"chr8:g.143684542j143687994_143688067j143688662>143684542j143684756_143685067j143688662[splMUT]",0.685791091332225,NA,1,NA,1,0.5,1,0.777777777777778,0,4,0,2,2,4,9,0.999991636954256,0.823145450098868,0.857204259213631,201.636886917629,199.137811977778
"chr8","ENSG00000181135","+","mutex_exons_7769",0,143684542,143687994,143688067,143684756,143685067,143689204,"chr8:g.143684542j143687994_143688067j143689204>143684542j143684756_143685067j143689204[splMUT]",0.276452632976239,NA,1,NA,1,0,1,1,0,2,0,2,1,1,3,0.999990347708287,0.824492556948831,0.863928911110637,2.00285819274353,2.01520104626523
"chr8","ENSG00000181135","+","mutex_exons_7770",0,143684542,143687994,143688067,143684984,143685067,143689204,"chr8:g.143684542j143687994_143688067j143689204>143684542j143684984_143685067j143689204[splMUT]",0.90412428272042,NA,1,NA,0.5,NA,1,0.6,0,2,0,4,0,1,5,0.999990156469714,0.600167351822973,0.6670007324743,200.690469940629,198.304645048537
