contig,gene,strand,event_id,confirmed,exon_pre_end,exon1_start,exon1_end,exon2_start,exon2_end,exon_aft_start,event_jid,colon_8a_TSMRU_colon_8a._iso1,colon_8b_TSMRU_colon_8b._iso1,colon_a_TSMRU_V10.star_iso1,colon_b_TSMRU_V11.star_iso1,colon_c_TSMRU_V14.star_iso1,colon_d_TSMRU_V15.star_iso1,colon_f_TSMRU_V22.star_iso1,duodenum_4b_TSMRU_V145.s_iso1,duodenum_4c_TSMRU_V150.s_iso1,rectum_8a_TSMRU_rectum_8_iso1,rectum_8b_TSMRU_rectum_8_iso1,rectum_8c_TSMRU_rectum_8_iso1,rectum_8d_TSMRU_rectum_8_iso1,smallintestine_4a_TSMRU__iso1,smallintestine_4b_TSMRU__iso1,smallintestine_4c_TSMRU__iso1,smallintestine_4d_TSMRU__iso1,colon_8a_TSMRU_colon_8a._iso2,colon_8b_TSMRU_colon_8b._iso2,colon_a_TSMRU_V10.star_iso2,colon_b_TSMRU_V11.star_iso2,colon_c_TSMRU_V14.star_iso2,colon_d_TSMRU_V15.star_iso2,colon_f_TSMRU_V22.star_iso2,duodenum_4b_TSMRU_V145.s_iso2,duodenum_4c_TSMRU_V150.s_iso2,rectum_8a_TSMRU_rectum_8_iso2,rectum_8b_TSMRU_rectum_8_iso2,rectum_8c_TSMRU_rectum_8_iso2,rectum_8d_TSMRU_rectum_8_iso2,smallintestine_4a_TSMRU__iso2,smallintestine_4b_TSMRU__iso2,smallintestine_4c_TSMRU__iso2,smallintestine_4d_TSMRU__iso2
chr1,ENSG00000116497,+,mutex_exons_77,0,32817689,32820547,32820599,32818525,32818872,32825313,chr1s+:g.32817689j32820547_32820599j32825313>32817689j32818525_32818872j32825313[splMUT],7,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,3,2,1,0,0,0,0,0
chr1,ENSG00000134698,+,mutex_exons_78,11,35825494,35825605,35825678,35825679,35825815,35825926,chr1s+:g.35825494j35825605_35825678j35825926>35825494j35825679_35825815j35825926[splMUT],2,2,0,8,3,3,2,0,8,7,6,5,7,0,3,1,3,68,80,17,56,37,36,7,20,7,66,108,113,85,31,34,47,36
chr1,ENSG00000054118,+,mutex_exons_79,1,36224505,36225412,36225463,36224971,36225082,36259382,chr1s+:g.36224505j36225412_36225463j36259382>36224505j36224971_36225082j36259382[splMUT],12,5,6,27,5,2,2,1,4,13,0,15,6,1,6,7,9,0,1,4,0,0,3,1,0,2,0,0,2,4,2,0,0,0
chr1,ENSG00000054118,+,mutex_exons_80,6,36224505,36225412,36225463,36224971,36225102,36259382,chr1s+:g.36224505j36225412_36225463j36259382>36224505j36224971_36225102j36259382[splMUT],12,5,6,27,5,2,2,1,4,13,0,15,6,1,6,7,9,10,4,6,4,1,9,3,1,4,5,3,8,15,2,3,0,2
chr1,ENSG00000054118,+,mutex_exons_81,0,36224505,36225412,36225463,36224971,36225102,36259385,chr1s+:g.36224505j36225412_36225463j36259385>36224505j36224971_36225102j36259385[splMUT],4,1,2,9,2,0,0,0,2,4,0,3,3,0,1,3,3,0,1,4,0,0,3,1,0,2,0,0,2,4,2,0,0,0
chr1,ENSG00000131236,+,mutex_exons_82,0,40040801,40057446,40057495,40041429,40041493,40059334,chr1s+:g.40040801j40057446_40057495j40059334>40040801j40041429_40041493j40059334[splMUT],0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,51,60,8,27,27,26,2,15,11,28,8,48,22,14,9,38,8
chr1,ENSG00000131236,+,mutex_exons_83,0,40040801,40057446,40057495,40041429,40041493,40059337,chr1s+:g.40040801j40057446_40057495j40059337>40040801j40041429_40041493j40059337[splMUT],14,11,5,14,20,9,3,5,2,12,7,7,9,0,2,7,13,23,48,11,20,25,18,1,7,2,27,3,44,25,9,19,23,2
chr1,ENSG00000084070,+,mutex_exons_84,0,40374223,40375747,40375816,40382523,40382624,40406736,chr1s+:g.40374223j40375747_40375816j40406736>40374223j40382523_40382624j40406736[splMUT],6,8,0,5,1,4,0,0,0,0,2,0,1,2,14,1,0,0,3,0,0,0,2,1,0,0,1,0,1,2,0,0,0,0
chr1,ENSG00000084070,+,mutex_exons_85,4,40374223,40403684,40403746,40375747,40375816,40406736,chr1s+:g.40374223j40403684_40403746j40406736>40374223j40375747_40375816j40406736[splMUT],3,18,4,23,10,7,2,0,1,7,7,22,14,0,6,8,0,6,8,0,5,1,4,0,0,0,0,2,0,1,2,14,1,0
chr1,ENSG00000084070,+,mutex_exons_86,0,40374223,40403684,40403746,40382523,40382624,40406736,chr1s+:g.40374223j40403684_40403746j40406736>40374223j40382523_40382624j40406736[splMUT],3,18,4,23,10,7,2,0,1,7,7,22,14,0,6,8,0,0,3,0,0,0,2,1,0,0,1,0,1,2,0,0,0,0
chr1,ENSG00000084070,+,mutex_exons_87,0,40413102,40414165,40414240,40413571,40413730,40415272,chr1s+:g.40413102j40414165_40414240j40415272>40413102j40413571_40413730j40415272[splMUT],189,406,62,253,174,59,20,27,38,270,157,272,218,35,114,133,47,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
chr1,ENSG00000066136,+,mutex_exons_88,0,40691867,40723208,40723274,40712687,40712821,40738836,chr1s+:g.40691867j40723208_40723274j40738836>40691867j40712687_40712821j40738836[splMUT],0,1,2,4,0,0,0,0,1,0,0,0,2,0,2,0,0,1,1,0,0,3,3,0,2,0,0,0,0,0,0,1,0,4
chr1,ENSG00000066136,+,mutex_exons_89,0,40691867,40723689,40723792,40712687,40712821,40738836,chr1s+:g.40691867j40723689_40723792j40738836>40691867j40712687_40712821j40738836[splMUT],4,1,2,2,0,0,0,1,2,2,3,3,4,1,1,0,0,1,1,0,0,3,3,0,2,0,0,0,0,0,0,1,0,4
chr1,ENSG00000066136,+,mutex_exons_90,0,40723274,40723689,40723792,40735601,40735750,40738836,chr1s+:g.40723274j40723689_40723792j40738836>40723274j40735601_40735750j40738836[splMUT],5,1,2,0,0,1,0,0,4,4,5,10,6,1,1,0,3,5,3,0,3,1,1,4,2,0,1,7,1,3,2,0,1,1
chr1,ENSG00000117013,+,mutex_exons_91,0,40822402,40826638,40826694,40824097,40824258,40831084,chr1s+:g.40822402j40826638_40826694j40831084>40822402j40824097_40824258j40831084[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,2,3,5,8,2,6,1,0,5,0,5,2,7,1,2
chr1,ENSG00000186409,+,mutex_exons_92,1,42498916,42521163,42521256,42536476,42536601,42566296,chr1s+:g.42498916j42521163_42521256j42566296>42498916j42536476_42536601j42566296[splMUT],2,1,0,0,0,0,0,0,4,2,1,0,0,1,1,2,1,1,0,0,2,0,0,0,1,0,5,2,3,0,0,2,0,2
chr1,ENSG00000171960,+,mutex_exons_93,11,42667440,42675288,42675327,42675367,42675448,42676584,chr1s+:g.42667440j42675288_42675327j42676584>42667440j42675367_42675448j42676584[splMUT],12,14,3,19,9,12,2,1,0,20,3,9,11,5,7,8,1,21,16,10,7,6,7,0,3,1,3,6,8,6,4,7,2,7
chr1,ENSG00000164010,+,mutex_exons_94,1,42817253,42824548,42824752,42817534,42817815,42825623,chr1s+:g.42817253j42824548_42824752j42825623>42817253j42817534_42817815j42825623[splMUT],1,2,0,2,0,2,0,1,0,1,0,5,1,0,1,1,1,10,5,5,8,17,9,2,1,3,10,5,10,10,3,5,2,0
chr1,ENSG00000179178,+,mutex_exons_95,0,43270793,43271649,43271718,43271041,43271164,43272184,chr1s+:g.43270793j43271649_43271718j43272184>43270793j43271041_43271164j43272184[splMUT],2,1,3,2,1,1,2,1,3,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,1
chr1,ENSG00000126091,+,mutex_exons_96,0,43814933,43819114,43819236,43824731,43824892,43838219,chr1s+:g.43814933j43819114_43819236j43838219>43814933j43824731_43824892j43838219[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,8,2,7,7,7,1,1,2,7,11,9,7,3,0,3,1
chr1,ENSG00000126091,+,mutex_exons_97,4,43838311,43879335,43879507,43858135,43858308,43894383,chr1s+:g.43838311j43879335_43879507j43894383>43838311j43858135_43858308j43894383[splMUT],9,7,0,4,0,0,1,2,1,2,2,1,2,1,1,2,2,13,2,0,1,1,1,2,0,0,5,8,2,4,0,1,0,1
chr1,ENSG00000132768,+,mutex_exons_98,0,43970270,43970596,43970708,43971921,43972070,43972158,chr1s+:g.43970270j43970596_43970708j43972158>43970270j43971921_43972070j43972158[splMUT],7,11,1,5,3,2,2,2,1,4,3,0,10,6,7,0,2,114,81,22,121,47,56,9,18,19,105,31,45,85,24,13,40,20
chr1,ENSG00000132768,+,mutex_exons_99,0,43970314,43970596,43970708,43971921,43972070,43972158,chr1s+:g.43970314j43970596_43970708j43972158>43970314j43971921_43972070j43972158[splMUT],1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,114,81,22,121,47,56,9,18,19,105,31,45,85,24,13,40,20
chr1,ENSG00000132768,+,mutex_exons_100,0,43970322,43970596,43970708,43971921,43972070,43972158,chr1s+:g.43970322j43970596_43970708j43972158>43970322j43971921_43972070j43972158[splMUT],62,30,13,101,44,65,20,19,16,55,22,27,59,26,17,30,18,114,81,22,121,47,56,9,18,19,105,31,45,85,24,13,40,20
chr1,ENSG00000230615,+,mutex_exons_101,0,44051494,44061132,44061227,44074838,44074963,44076091,chr1s+:g.44051494j44061132_44061227j44076091>44051494j44074838_44074963j44076091[splMUT],5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
chr1,ENSG00000198520,+,mutex_exons_102,0,44674873,44689109,44689224,44688196,44688319,44689676,chr1s+:g.44674873j44689109_44689224j44689676>44674873j44688196_44688319j44689676[splMUT],1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,4,0,1,0,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0
chr1,ENSG00000198520,+,mutex_exons_103,0,44689874,44692928,44693020,44700923,44701119,44704089,chr1s+:g.44689874j44692928_44693020j44704089>44689874j44700923_44701119j44704089[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,1,0,5,3,0,2,0,1
chr1,ENSG00000142945,+,mutex_exons_104,0,44761983,44762229,44762295,44762346,44762451,44762545,chr1s+:g.44761983j44762229_44762295j44762545>44761983j44762346_44762451j44762545[splMUT],2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,43,139,24,49,38,56,17,30,12,104,73,138,58,10,26,25,21
chr1,ENSG00000126088,+,mutex_exons_105,1,45013019,45013136,45013215,45013216,45013354,45013594,chr1s+:g.45013019j45013136_45013215j45013594>45013019j45013216_45013354j45013594[splMUT],235,179,65,309,138,114,64,60,67,138,143,173,191,63,51,85,69,286,221,29,213,102,62,37,52,50,178,152,193,263,39,52,82,76
chr1,ENSG00000086015,+,mutex_exons_106,2,45882395,45932223,45932273,45913755,45913879,45959386,chr1s+:g.45882395j45932223_45932273j45959386>45882395j45913755_45913879j45959386[splMUT],2,7,0,8,0,0,2,0,1,1,4,7,4,1,0,0,0,7,10,1,9,1,12,2,0,0,1,1,5,4,0,0,0,1
chr1,ENSG00000173660,+,mutex_exons_107,2,46303820,46309101,46309124,46309897,46310044,46310155,chr1s+:g.46303820j46309101_46309124j46310155>46303820j46309897_46310044j46310155[splMUT],2454,2114,1159,3786,2593,2960,1226,987,954,1553,1804,2426,1996,810,912,891,1000,308,251,86,183,179,144,70,89,72,152,281,267,372,49,74,77,71
chr1,ENSG00000173660,+,mutex_exons_108,1,46303820,46309101,46309124,46309901,46310044,46310155,chr1s+:g.46303820j46309101_46309124j46310155>46303820j46309901_46310044j46310155[splMUT],2454,2114,1159,3786,2593,2960,1226,987,954,1553,1804,2426,1996,810,912,891,1000,311,251,86,183,179,144,70,89,72,152,281,267,369,49,74,77,71
chr1,ENSG00000173660,+,mutex_exons_109,2,46303820,46309101,46309143,46309897,46310044,46310155,chr1s+:g.46303820j46309101_46309143j46310155>46303820j46309897_46310044j46310155[splMUT],2460,2117,1161,3766,2593,2967,1227,991,954,1547,1807,2429,1998,798,912,891,1003,308,251,86,183,179,144,70,89,72,152,281,267,372,49,74,77,71
chr1,ENSG00000173660,+,mutex_exons_110,1,46303820,46309101,46309143,46309901,46310044,46310155,chr1s+:g.46303820j46309101_46309143j46310155>46303820j46309901_46310044j46310155[splMUT],2460,2117,1161,3766,2593,2967,1227,991,954,1547,1807,2429,1998,798,912,891,1003,311,251,86,183,179,144,70,89,72,152,281,267,369,49,74,77,71
chr1,ENSG00000173660,+,mutex_exons_111,1,46303820,46309104,46309127,46309901,46310044,46310155,chr1s+:g.46303820j46309104_46309127j46310155>46303820j46309901_46310044j46310155[splMUT],2135,1759,777,2518,1608,1892,844,612,623,1416,1416,1924,1513,514,592,593,672,311,251,86,183,179,144,70,89,72,152,281,267,369,49,74,77,71
chr1,ENSG00000142973,+,mutex_exons_112,0,46810949,46811140,46811184,46812177,46812348,46812496,chr1s+:g.46810949j46811140_46811184j46812496>46810949j46812177_46812348j46812496[splMUT],22,28,0,12,3,0,3,2,4,4,18,1,3,2,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000117859,+,mutex_exons_113,0,51756358,51756781,51756815,51756941,51756995,51760690,chr1s+:g.51756358j51756781_51756815j51760690>51756358j51756941_51756995j51760690[splMUT],0,1,0,2,0,1,3,0,0,6,7,4,3,0,0,0,1,4,0,0,4,0,0,2,0,0,0,0,1,0,2,0,0,2
chr1,ENSG00000117859,+,mutex_exons_114,0,51756358,51756781,51756815,51759517,51759579,51760690,chr1s+:g.51756358j51756781_51756815j51760690>51756358j51759517_51759579j51760690[splMUT],0,1,0,2,0,1,3,0,0,6,7,4,3,0,0,0,1,0,4,0,1,0,0,0,0,0,1,2,1,3,0,2,2,0
chr1,ENSG00000117859,+,mutex_exons_115,0,51756358,51756941,51756995,51759517,51759579,51760690,chr1s+:g.51756358j51756941_51756995j51760690>51756358j51759517_51759579j51760690[splMUT],4,0,0,4,0,0,2,0,0,0,0,1,0,2,0,0,2,0,4,0,1,0,0,0,0,0,1,2,1,3,0,2,2,0
chr1,ENSG00000134717,+,mutex_exons_116,0,52064938,52065287,52065408,52083340,52083541,52086112,chr1s+:g.52064938j52065287_52065408j52086112>52064938j52083340_52083541j52086112[splMUT],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,405,300,105,420,214,148,57,65,73,309,291,392,304,71,122,120,79
chr1,ENSG00000182183,+,mutex_exons_117,0,52643002,52659113,52659207,52659401,52659580,52667399,chr1s+:g.52643002j52659113_52659207j52667399>52643002j52659401_52659580j52667399[splMUT],0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chr1,ENSG00000162378,+,mutex_exons_118,1,52802139,52805471,52805524,52807837,52807925,52813536,chr1s+:g.52802139j52805471_52805524j52813536>52802139j52807837_52807925j52813536[splMUT],1,5,0,1,4,0,0,2,1,5,1,1,3,0,1,0,0,2,0,2,0,7,0,0,0,4,2,2,9,5,1,0,2,2
chr1,ENSG00000174348,+,mutex_exons_119,0,53071628,53074056,53074174,53072933,53073417,53074606,chr1s+:g.53071628j53074056_53074174j53074606>53071628j53072933_53073417j53074606[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,5,0,6,0,0,0,2,0,2,2,2,2,1,0,1,1
chr1,ENSG00000174348,+,mutex_exons_120,2,53071628,53074056,53074174,53072933,53073728,53074606,chr1s+:g.53071628j53074056_53074174j53074606>53071628j53072933_53073728j53074606[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,5,2,6,0,0,0,3,0,2,5,2,3,1,0,1,1
chr1,ENSG00000116212,+,mutex_exons_121,18,53946549,53947788,53947821,53947862,53947981,53951986,chr1s+:g.53946549j53947788_53947821j53951986>53946549j53947862_53947981j53951986[splMUT],41,40,24,65,39,23,16,17,2,24,24,30,27,5,4,10,15,10,17,5,19,10,10,7,9,1,10,6,18,6,5,5,5,3
chr1,ENSG00000116212,+,mutex_exons_122,1,53946549,53947788,53947821,53947881,53947981,53951986,chr1s+:g.53946549j53947788_53947821j53951986>53946549j53947881_53947981j53951986[splMUT],41,40,24,65,39,23,16,17,2,24,24,30,27,5,4,10,15,6,14,3,8,7,7,3,3,0,5,6,15,5,2,4,5,3
chr1,ENSG00000237352,+,mutex_exons_123,1,59021577,59042172,59042230,59086403,59086596,59088015,chr1s+:g.59021577j59042172_59042230j59088015>59021577j59086403_59086596j59088015[splMUT],5,2,1,2,3,2,0,1,0,0,4,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000237352,+,mutex_exons_124,0,59021577,59062115,59062184,59086403,59086596,59088015,chr1s+:g.59021577j59062115_59062184j59088015>59021577j59086403_59086596j59088015[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000172456,+,mutex_exons_125,0,59297150,59315720,59315736,59299625,59299674,59321536,chr1s+:g.59297150j59315720_59315736j59321536>59297150j59299625_59299674j59321536[splMUT],0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000162599,+,mutex_exons_126,0,61406727,61439451,61439518,61426465,61426556,61455303,chr1s+:g.61406727j61439451_61439518j61455303>61406727j61426465_61426556j61455303[splMUT],1,0,0,1,1,3,1,1,0,3,3,3,0,0,0,0,0,103,56,47,142,81,59,30,31,16,45,56,54,43,21,20,30,28
chr1,ENSG00000162599,+,mutex_exons_127,0,61406727,61443523,61443577,61439451,61439518,61455303,chr1s+:g.61406727j61443523_61443577j61455303>61406727j61439451_61439518j61455303[splMUT],0,1,0,3,2,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,1,3,1,1,0,3,3,3,0,0,0,0,0
chr1,ENSG00000240563,+,mutex_exons_128,0,62196528,62204589,62204681,62203447,62203557,62206519,chr1s+:g.62196528j62204589_62204681j62206519>62196528j62203447_62203557j62206519[splMUT],0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
chr1,ENSG00000088035,+,mutex_exons_129,2,63407126,63411146,63411155,63411255,63411331,63411926,chr1s+:g.63407126j63411146_63411155j63411926>63407126j63411255_63411331j63411926[splMUT],51,56,8,41,33,28,14,22,10,51,35,65,58,11,14,19,22,48,41,15,28,37,22,15,11,8,38,42,63,42,10,15,23,18
chr1,ENSG00000162437,+,mutex_exons_130,1,64803061,64804734,64804746,64804991,64805105,64807206,chr1s+:g.64803061j64804734_64804746j64807206>64803061j64804991_64805105j64807206[splMUT],2,9,8,11,4,7,2,0,1,10,2,9,12,2,1,5,2,112,179,31,134,104,79,67,38,30,113,122,145,158,61,39,58,51
chr1,ENSG00000118473,+,mutex_exons_131,3,66633094,66635944,66636015,66634080,66634163,66639777,chr1s+:g.66633094j66635944_66636015j66639777>66633094j66634080_66634163j66639777[splMUT],13,0,3,13,7,0,0,2,3,9,12,5,6,2,2,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
chr1,ENSG00000118473,+,mutex_exons_132,0,66633094,66635944,66636015,66634080,66634163,66639780,chr1s+:g.66633094j66635944_66636015j66639780>66633094j66634080_66634163j66639780[splMUT],6,0,4,9,2,0,0,2,2,6,7,3,3,1,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
chr1,ENSG00000118473,+,mutex_exons_133,2,66633094,66635947,66636015,66634080,66634163,66639777,chr1s+:g.66633094j66635947_66636015j66639777>66633094j66634080_66634163j66639777[splMUT],7,1,1,4,6,0,0,0,1,3,6,2,4,1,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
chr1,ENSG00000118473,+,mutex_exons_134,5,66690316,66695434,66695493,66694439,66694504,66719294,chr1s+:g.66690316j66695434_66695493j66719294>66690316j66694439_66694504j66719294[splMUT],10,3,0,2,8,1,1,1,5,14,12,2,2,2,7,9,0,11,2,2,1,1,1,2,1,0,7,4,2,3,0,4,3,1
chr1,ENSG00000232284,+,mutex_exons_135,0,68099792,68102655,68102727,68100698,68100774,68117451,chr1s+:g.68099792j68102655_68102727j68117451>68099792j68100698_68100774j68117451[splMUT],0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_136,0,71091704,71193675,71193728,71093133,71093251,71223057,chr1s+:g.71091704j71193675_71193728j71223057>71091704j71093133_71093251j71223057[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,2,0,0,0,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_137,0,71091704,71202035,71202056,71093133,71093251,71223057,chr1s+:g.71091704j71202035_71202056j71223057>71091704j71093133_71093251j71223057[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,2,0,0,0,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_138,0,71091704,71237130,71237195,71102149,71102264,71365038,chr1s+:g.71091704j71237130_71237195j71365038>71091704j71102149_71102264j71365038[splMUT],2,0,0,2,1,0,0,0,2,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_139,0,71091704,71193675,71193728,71184347,71184571,71198867,chr1s+:g.71091704j71193675_71193728j71198867>71091704j71184347_71184571j71198867[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_140,0,71091704,71223057,71223114,71184347,71184571,71237130,chr1s+:g.71091704j71223057_71223114j71237130>71091704j71184347_71184571j71237130[splMUT],5,0,2,19,6,5,1,0,0,3,3,9,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_141,0,71091704,71202035,71202056,71193675,71193728,71223057,chr1s+:g.71091704j71202035_71202056j71223057>71091704j71193675_71193728j71223057[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_142,0,71091704,71237130,71237195,71198867,71198991,71401723,chr1s+:g.71091704j71237130_71237195j71401723>71091704j71198867_71198991j71401723[splMUT],2,0,0,0,1,0,0,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_143,0,71091704,71198867,71198991,71237130,71237386,71401723,chr1s+:g.71091704j71198867_71198991j71401723>71091704j71237130_71237386j71401723[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,3,1,0,0,0,1,0
chr1,ENSG00000229956,+,mutex_exons_144,0,71184571,71237130,71237195,71198867,71198991,71401723,chr1s+:g.71184571j71237130_71237195j71401723>71184571j71198867_71198991j71401723[splMUT],0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_145,0,71237195,71268435,71268478,71280526,71280615,71368055,chr1s+:g.71237195j71268435_71268478j71368055>71237195j71280526_71280615j71368055[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_146,0,71237195,71268435,71268478,71365038,71365199,71368055,chr1s+:g.71237195j71268435_71268478j71368055>71237195j71365038_71365199j71368055[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_147,0,71237195,71280526,71280615,71365038,71365199,71368055,chr1s+:g.71237195j71280526_71280615j71368055>71237195j71365038_71365199j71368055[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_148,0,71237195,71368055,71368088,71304359,71304415,71401723,chr1s+:g.71237195j71368055_71368088j71401723>71237195j71304359_71304415j71401723[splMUT],0,2,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000229956,+,mutex_exons_149,0,71472641,71484786,71484836,71476861,71476967,71486398,chr1s+:g.71472641j71484786_71484836j71486398>71472641j71476861_71476967j71486398[splMUT],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000116783,+,mutex_exons_150,0,74370392,74436080,74436132,74401839,74401957,74436474,chr1s+:g.74370392j74436080_74436132j74436474>74370392j74401839_74401957j74436474[splMUT],0,3,0,0,2,3,2,1,0,1,4,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1,ENSG00000162623,+,mutex_exons_151,0,74752425,74761659,74761759,74759830,74759973,74763894,chr1s+:g.74752425j74761659_74761759j74763894>74752425j74759830_74759973j74763894[splMUT],3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,6,8,0,2,0,3,0,0,2,0,0,4,0,0,0,0,0
chr1,ENSG00000117054,+,mutex_exons_152,0,75750546,75750770,75750891,75754933,75755089,75761122,chr1s+:g.75750546j75750770_75750891j75761122>75750546j75754933_75755089j75761122[splMUT],3,9,1,0,5,6,0,2,1,2,8,6,8,9,5,1,3,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
chr1,ENSG00000117054,+,mutex_exons_153,0,75750546,75750770,75750891,75754933,75755093,75761122,chr1s+:g.75750546j75750770_75750891j75761122>75750546j75754933_75755093j75761122[splMUT],3,9,1,0,5,6,0,2,1,2,8,6,8,9,5,1,3,1,0,0,0,0,0,0,0,0,1,1,0,9,0,4,0,0
chr1,ENSG00000117114,+,mutex_exons_154,0,81985355,81987260,81987341,81986901,81987029,81988200,chr1s+:g.81985355j81987260_81987341j81988200>81985355j81986901_81987029j81988200[splMUT],5,16,2,31,6,0,3,1,1,16,18,9,10,1,2,3,9,0,6,3,12,4,0,0,1,0,3,19,2,2,0,0,3,0
chr1,ENSG00000117114,+,mutex_exons_155,0,81985355,81987260,81987341,81986901,81987029,81989657,chr1s+:g.81985355j81987260_81987341j81989657>81985355j81986901_81987029j81989657[splMUT],5,18,2,32,4,0,3,1,1,16,18,8,11,1,4,9,9,2,7,3,12,8,0,0,1,0,3,22,2,2,0,0,3,0
chr1,ENSG00000117114,+,mutex_exons_156,10,81985355,81987260,81987341,81986901,81987029,81990391,chr1s+:g.81985355j81987260_81987341j81990391>81985355j81986901_81987029j81990391[splMUT],18,40,5,87,24,1,11,4,5,47,57,43,30,9,8,19,24,0,6,4,24,11,0,1,1,2,10,33,2,2,8,1,3,2
