"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","alpha","beta","depth_min","depth_q05","depth_q25","depth_median","depth_q75","depth_q95","depth_max","psi_min","psi_q05","psi_q25","psi_median","psi_q75","psi_q95","psi_max","log-likelihood"
"chr6","ENSG00000235109","-","mutex_exons_7206",0,28336943,28341746,28341795,28337756,28337893,28353862,"chr6s-:g.28336943j28341746_28341795j28353862>28336943j28337756_28337893j28353862[splMUT]",3.45357833063934,0.999999790681954,0,0,0,0,1,2.4,4,0,0.15,0.625,1,1,1,1,5.42106965731887
"chr6","ENSG00000235109","-","mutex_exons_7207",0,28336943,28337756,28337893,28353318,28353482,28353862,"chr6s-:g.28336943j28337756_28337893j28353862>28336943j28353318_28353482j28353862[splMUT]",0.690828413927836,1.00000381007804,0,0,0,0,1,2.2,3,0,0,0,0.5,1,1,1,4.83302883983414
"chr6","ENSG00000235109","-","mutex_exons_7208",0,28336943,28353358,28353482,28337756,28337893,28353862,"chr6s-:g.28336943j28353358_28353482j28353862>28336943j28337756_28337893j28353862[splMUT]",0.999929912703925,1.00001326179648,0,0,0,0,1,2.6,5,0,0,0,0.5,1,1,1,5.37533994817274
"chr6","ENSG00000235109","-","mutex_exons_7209",0,28336943,28341746,28341795,28337799,28337893,28353862,"chr6s-:g.28336943j28341746_28341795j28353862>28336943j28337799_28337893j28353862[splMUT]",5.63746954209073,0.999999988578466,0,0,0,0,1,2.4,4,0.5,0.5625,0.8125,1,1,1,1,3.74310629426953
"chr6","ENSG00000235109","-","mutex_exons_7210",0,28336943,28337799,28337893,28353318,28353482,28353862,"chr6s-:g.28336943j28337799_28337893j28353862>28336943j28353318_28353482j28353862[splMUT]",0.999989790348572,2.51263788374565,0,0,0,0,0,2.2,3,0,0,0,0.25,0.625,0.925,1,3.7763951100393
"chr6","ENSG00000235109","-","mutex_exons_7211",0,28336943,28337799,28337893,28353358,28353482,28353862,"chr6s-:g.28336943j28337799_28337893j28353862>28336943j28353358_28353482j28353862[splMUT]",0.460773534585634,1.13339262443563,0,0,0,0,0,2.6,5,0,0,0,0.25,0.625,0.925,1,4.01951731408112
"chr6","ENSG00000235109","-","mutex_exons_7212",0,28336943,28341746,28341795,28353358,28353482,28353862,"chr6s-:g.28336943j28341746_28341795j28353862>28336943j28353358_28353482j28353862[splMUT]",1.00000340708733,0.468909805112166,0,0,0,0,2,4.2,5,0,0,0.5625,1,1,1,1,8.06998305509002
"chr6","ENSG00000204569","-","mutex_exons_7213",1,30609955,30614549,30614602,30614353,30614427,30616478,"chr6s-:g.30609955j30614549_30614602j30616478>30609955j30614353_30614427j30616478[splMUT]",2.89035697327653,0.522688680020832,0,0,1,5,8,12.8,16,0.428571428571429,0.478571428571429,0.775,1,1,1,1,17.4800101510228
"chr6","ENSG00000204428","-","mutex_exons_7214",0,31679268,31681230,31681401,31683050,31683341,31683988,"chr6s-:g.31679268j31681230_31681401j31683988>31679268j31683050_31683341j31683988[splMUT]",29,1,0,0,0,1,2,4.4,10,1,1,1,1,1,1,1,NA
"chr6","ENSG00000204305","-","mutex_exons_7215",0,32181235,32181524,32181632,32181351,32181477,32182247,"chr6s-:g.32181235j32181524_32181632j32182247>32181235j32181351_32181477j32182247[splMUT]",69.0353121703003,0.999553908439607,2,3.6,8,11,14,18.6,29,0.916666666666667,0.92816091954023,1,1,1,1,1,6.84465329361012
"chr6","ENSG00000204305","-","mutex_exons_7216",0,32181239,32181524,32181632,32181351,32181477,32182247,"chr6s-:g.32181239j32181524_32181632j32182247>32181239j32181351_32181477j32182247[splMUT]",2.09569740233844,0.99999989928929,6,6.8,11,21,31,38.4,44,0.333333333333333,0.402150537634409,0.571428571428571,0.636363636363636,0.71875,0.827518427518428,0.864864864864865,47.0481321352112
"chr6","ENSG00000204296","-","mutex_exons_7217",0,32302629,32315772,32315792,32322486,32322506,32323117,"chr6s-:g.32302629j32315772_32315792j32323117>32302629j32322486_32322506j32323117[splMUT]",1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"chr6","ENSG00000179344","-","mutex_exons_7218",0,32660249,32661967,32662212,32664162,32665067,32666499,"chr6s-:g.32660249j32661967_32662212j32666499>32660249j32664162_32665067j32666499[splMUT]",0.999998336956039,30.7921261962541,25,33,92,190,437,788.599999999999,1463,0,0,0.0108695652173913,0.0169491525423729,0.0330578512396694,0.0956105679217807,0.11441647597254,48.2369800887145
"chr6","ENSG00000231389","-","mutex_exons_7219",0,33069886,33070215,33070275,33071620,33071751,33073471,"chr6s-:g.33069886j33070215_33070275j33073471>33069886j33071620_33071751j33073471[splMUT]",0.999998224786741,2.98756919206334,0,0,0,2,3,8.59999999999999,19,0,0,0,0,0.425,0.8625,1,13.6149958596888
"chr6","ENSG00000231389","-","mutex_exons_7220",0,33069886,33070215,33070275,33071620,33071823,33073471,"chr6s-:g.33069886j33070215_33070275j33073471>33069886j33071620_33071823j33073471[splMUT]",0.730446205773271,1.7607058399337,0,0,0,1,3,9.59999999999999,24,0,0,0,0,0.5625,1,1,13.9335282429953
"chr6","ENSG00000231925","-","mutex_exons_7221",2,33301771,33303955,33303989,33304297,33304638,33304989,"chr6s-:g.33301771j33303955_33303989j33304989>33301771j33304297_33304638j33304989[splMUT]",0.999999872871243,1.43515669944161,196,229.6,284,363,600,736.6,771,0.333791208791209,0.397424908424908,0.450920245398773,0.487012987012987,0.562653562653563,0.602641056422569,0.605042016806723,100.719271428567
"chr6","ENSG00000124678","-","mutex_exons_7222",0,35136218,35137691,35137852,35140020,35140225,35140747,"chr6s-:g.35136218j35137691_35137852j35140747>35136218j35140020_35140225j35140747[splMUT]",1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"chr6","ENSG00000007866","-","mutex_exons_7223",7,35479316,35480060,35480122,35480312,35480374,35484560,"chr6s-:g.35479316j35480060_35480122j35484560>35479316j35480312_35480374j35484560[splMUT]",0.999999963742209,31.9250460257115,43,44.6,81,125,177,350,538,0,0.00547945205479452,0.0140845070422535,0.0232558139534884,0.0483271375464684,0.0590857142857143,0.0714285714285714,41.6464898837955
"chr6","ENSG00000112079","-","mutex_exons_7224",0,36497875,36498363,36498503,36499873,36500051,36506583,"chr6s-:g.36497875j36498363_36498503j36506583>36497875j36499873_36500051j36506583[splMUT]",79.9999680879917,0.528331952630251,46,50.8,97,176,236,304,308,0.980842911877395,0.984953629104451,0.989795918367347,1,1,1,1,21.2996148754556
"chr6","ENSG00000137409","-","mutex_exons_7225",0,36968974,36970039,36970082,36969687,36969783,36970406,"chr6s-:g.36968974j36970039_36970082j36970406>36968974j36969687_36969783j36970406[splMUT]",79.9999133328389,0.795926181184592,102,135.6,154,267,600,841,1053,0.965277777777778,0.976388888888889,0.988571428571429,0.993103448275862,1,1,1,36.8101729351379
"chr6","ENSG00000183826","-","mutex_exons_7226",0,38345093,38504494,38504562,38402817,38402903,38577600,"chr6s-:g.38345093j38504494_38504562j38577600>38345093j38402817_38402903j38577600[splMUT]",1,60,0,0,1,3,6,8,12,0,0,0,0,0,0,0,NA
"chr6","ENSG00000183826","-","mutex_exons_7227",5,38598121,38599890,38600008,38612834,38613033,38639800,"chr6s-:g.38598121j38599890_38600008j38639800>38598121j38612834_38613033j38639800[splMUT]",0.999998199563403,2.42076245655305,3,3,4,10,17,21.4,23,0,0,0.0588235294117647,0.157894736842105,0.545454545454545,0.76,1,35.4703572076871
"chr6","ENSG00000112576","-","mutex_exons_7228",0,41937394,42030009,42030190,41940370,41940585,42048501,"chr6s-:g.41937394j42030009_42030190j42048501>41937394j41940370_41940585j42048501[splMUT]",0.163129950046305,79.9999780314125,33,46.6,64,78,115,195.4,241,0,0,0,0,0,0.00600757712430092,0.00829875518672199,7.23618739347866
"chr6","ENSG00000112576","-","mutex_exons_7229",0,41940585,42030009,42030190,41940952,41941161,42048501,"chr6s-:g.41940585j42030009_42030190j42048501>41940585j41940952_41941161j42048501[splMUT]",0.999986147522987,19.0645909493747,0,0,0,1,2,2.2,3,0,0,0,0,0,0.25,0.5,3.30364798668338
"chr6","ENSG00000012660","-","mutex_exons_7230",0,53276256,53276350,53276376,53287862,53287942,53291776,"chr6s-:g.53276256j53276350_53276376j53291776>53276256j53287862_53287942j53291776[splMUT]",0.0808107961346484,1.00000081522618,0,0,0,0,3,5.4,7,0,0,0,0,0,0.464285714285714,0.714285714285714,5.15258691037115
"chr6","ENSG00000012660","-","mutex_exons_7231",0,53276256,53276350,53276376,53290401,53290535,53291776,"chr6s-:g.53276256j53276350_53276376j53291776>53276256j53290401_53290535j53291776[splMUT]",0.109179145724982,1.00001681341213,0,0,0,0,1,6.2,7,0,0,0,0,0,0.464285714285714,0.714285714285714,4.86642184014609
"chr6","ENSG00000012660","-","mutex_exons_7232",0,53276256,53287862,53287942,53290401,53290535,53291776,"chr6s-:g.53276256j53287862_53287942j53291776>53276256j53290401_53290535j53291776[splMUT]",1.00006340446157,0.707678166764305,0,0,0,2,4,6,6,0,0,0,0.55,1,1,1,16.187415412313
"chr6","ENSG00000235050","-","mutex_exons_7233",0,54032436,54041041,54041073,54043352,54043427,54047490,"chr6s-:g.54032436j54041041_54041073j54047490>54032436j54043352_54043427j54047490[splMUT]",1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"chr6","ENSG00000235050","-","mutex_exons_7234",0,54032436,54043352,54043427,54045538,54045825,54047292,"chr6s-:g.54032436j54043352_54043427j54047292>54032436j54045538_54045825j54047292[splMUT]",1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"chr6","ENSG00000124749","-","mutex_exons_7235",0,56077573,56091497,56091583,56078093,56078188,56101472,"chr6s-:g.56077573j56091497_56091583j56101472>56077573j56078093_56078188j56101472[splMUT]",1.16505729602072,0.999257865491705,0,0,0,0,1,2.2,3,0,0,0,0.666666666666667,1,1,1,4.95051618415112
"chr6","ENSG00000226803","-","mutex_exons_7236",0,57115563,57134147,57134215,57116840,57116921,57151028,"chr6s-:g.57115563j57134147_57134215j57151028>57115563j57116840_57116921j57151028[splMUT]",1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"chr6","ENSG00000226803","-","mutex_exons_7237",0,57116547,57134147,57134215,57116840,57116921,57151028,"chr6s-:g.57116547j57134147_57134215j57151028>57116547j57116840_57116921j57151028[splMUT]",1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"chr6","ENSG00000168216","-","mutex_exons_7238",0,69701953,69705501,69705619,69708850,69709231,69713645,"chr6s-:g.69701953j69705501_69705619j69713645>69701953j69708850_69709231j69713645[splMUT]",0.999998443122726,37.5436880701423,2,2,6,13,27,30.4,32,0,0,0,0,0,0.0941558441558441,0.107142857142857,12.0310921780409
"chr6","ENSG00000168216","-","mutex_exons_7239",0,69701953,69709157,69709231,69705501,69705619,69713645,"chr6s-:g.69701953j69709157_69709231j69713645>69701953j69705501_69705619j69713645[splMUT]",20.1426694823919,0.999993484520826,1,1.8,3,5,13,20.6,23,0.75,0.79,1,1,1,1,1,12.2484463035885
"chr6","ENSG00000168216","-","mutex_exons_7240",0,69701953,69710425,69710444,69705501,69705619,69713645,"chr6s-:g.69701953j69710425_69710444j69713645>69701953j69705501_69705619j69713645[splMUT]",1.00000035395205,0.617226244121867,0,0,0,1,1,3.2,4,0,0,0.125,1,1,1,1,8.62316394174116
"chr6","ENSG00000168216","-","mutex_exons_7241",0,69741877,69748224,69748289,69743784,69743881,69749341,"chr6s-:g.69741877j69748224_69748289j69749341>69741877j69743784_69743881j69749341[splMUT]",0.999999793172395,1.03576503679069,0,0,1,3,5,10.4,20,0,0,0,0.6,0.8,0.885,0.9,21.8400526439881
"chr6","ENSG00000168216","-","mutex_exons_7242",0,69790472,69798115,69798289,69835857,69836035,69866471,"chr6s-:g.69790472j69798115_69798289j69866471>69790472j69835857_69836035j69866471[splMUT]",1,4,0,0,0,0,0,1.2,2,0,0,0,0,0,0,0,NA
"chr6","ENSG00000112695","-","mutex_exons_7243",0,75241265,75243423,75243538,75241822,75241938,75243717,"chr6s-:g.75241265j75243423_75243538j75243717>75241265j75241822_75241938j75243717[splMUT]",0.748043689478688,1.40435370622788,0,0,3,9,14,23,23,0,0,0,0.434782608695652,0.58125,0.734782608695652,0.782608695652174,32.741548072839
"chr6","ENSG00000005700","-","mutex_exons_7244",0,82173438,82175904,82176001,82174898,82175002,82181879,"chr6s-:g.82173438j82175904_82176001j82181879>82173438j82174898_82175002j82181879[splMUT]",6.73286915740503,0.999999917530568,4,4.8,9,18,36,49,53,0.75,0.772222222222222,0.818181818181818,0.857142857142857,0.895833333333333,0.933333333333333,1,34.3875960737066
"chr6","ENSG00000005700","-","mutex_exons_7245",1,82173438,82174898,82175002,82175904,82176026,82181879,"chr6s-:g.82173438j82174898_82175002j82181879>82173438j82175904_82176026j82181879[splMUT]",0.999999991684197,11.5571756835975,7,9.4,19,23,53,80.4,94,0,0.04,0.0634920634920635,0.0847457627118644,0.1,0.138375350140056,0.142857142857143,35.0722336594132
"chr6","ENSG00000146282","-","mutex_exons_7246",14,87516880,87518169,87518264,87518046,87518152,87518630,"chr6s-:g.87516880j87518169_87518264j87518630>87516880j87518046_87518152j87518630[splMUT]",45.7458305793321,0.999999831957197,71,93.4,129,247,311,382.4,412,0.946745562130177,0.952729394116176,0.971830985915493,0.983425414364641,0.990196078431373,1,1,43.8643836636585
"chr6","ENSG00000146282","-","mutex_exons_7247",1,87516880,87518169,87518264,87518046,87518168,87518630,"chr6s-:g.87516880j87518169_87518264j87518630>87516880j87518046_87518168j87518630[splMUT]",79.9696002126643,0.999785264078393,69,93,126,245,307,382,410,0.962162162162162,0.968190008190008,0.98371335504886,0.990243902439024,1,1,1,34.6558007989407
"chr6","ENSG00000146282","-","mutex_exons_7248",0,87569590,87583464,87583586,87585046,87585263,87589922,"chr6s-:g.87569590j87583464_87583586j87589922>87569590j87585046_87585263j87589922[splMUT]",1.00000382576062,0.580188376445163,0,0.8,2,4,8,12,12,0,0,0.25,0.803571428571429,1,1,1,25.1659625404456
"chr6","ENSG00000111880","-","mutex_exons_7249",0,88614395,88647909,88647952,88635706,88635779,88678353,"chr6s-:g.88614395j88647909_88647952j88678353>88614395j88635706_88635779j88678353[splMUT]",0.0902016408214447,1.00000008515449,0,0,0,0,2,6.6,9,0,0,0,0,0,0.541666666666666,0.833333333333333,5.04708004386311
"chr6","ENSG00000135341","-","mutex_exons_7250",2,90536401,90542460,90542529,90544552,90544632,90547258,"chr6s-:g.90536401j90542460_90542529j90547258>90536401j90544552_90544632j90547258[splMUT]",0.437291575468114,22.7347388580437,22,36.4,53,67,113,158,202,0,0,0,0,0.0272108843537415,0.0787798408488064,0.0862068965517241,27.8156655530447
"chr6","ENSG00000112234","-","mutex_exons_7251",0,98905670,98927705,98927822,98917374,98917719,98947806,"chr6s-:g.98905670j98927705_98927822j98947806>98905670j98917374_98917719j98947806[splMUT]",0.99999998569992,11.9169498028834,3,6.2,15,35,46,59,87,0,0,0.0192307692307692,0.0434782608695652,0.105263157894737,0.181833473507149,0.219512195121951,31.5648188686577
"chr6","ENSG00000112234","-","mutex_exons_7252",1,98905670,98934762,98934879,98917374,98917719,98947806,"chr6s-:g.98905670j98934762_98934879j98947806>98905670j98917374_98917719j98947806[splMUT]",0.999999936935045,3.28734982967073,6,13.2,19,38,52,63.6,82,0.0892857142857143,0.102067669172932,0.153846153846154,0.227272727272727,0.333333333333333,0.522222222222222,0.611111111111111,50.9209753478983
"chr6","ENSG00000112237","-","mutex_exons_7253",1,99549575,99550218,99550277,99550518,99550582,99550993,"chr6s-:g.99549575j99550218_99550277j99550993>99549575j99550518_99550582j99550993[splMUT]",38.7782225422317,0.51864801971783,57,67.4,84,141,219,261.2,270,0.894736842105263,0.948677098150782,0.985185185185185,0.996138996138996,1,1,1,30.5576613183514
"chr6","ENSG00000112237","-","mutex_exons_7254",1,99549575,99550218,99550277,99550518,99550592,99550993,"chr6s-:g.99549575j99550218_99550277j99550993>99549575j99550518_99550592j99550993[splMUT]",76.192590770209,0.865400705262553,51,66.2,84,141,219,262.8,270,0.946808510638298,0.954579093432007,0.986754966887417,0.995708154506438,1,1,1,28.2706650685613
"chr6","ENSG00000112237","-","mutex_exons_7255",0,99549575,99550218,99550277,99550518,99550610,99550993,"chr6s-:g.99549575j99550218_99550277j99550993>99549575j99550518_99550610j99550993[splMUT]",79.9999516175406,0.989160878131333,51,66.2,84,143,219,263,271,0.9625,0.966413043478261,0.986013986013986,0.990950226244344,1,1,1,28.0606684532825
"chr6","ENSG00000112237","-","mutex_exons_7256",7,99549575,99550518,99550592,99550218,99550309,99550993,"chr6s-:g.99549575j99550518_99550592j99550993>99549575j99550218_99550309j99550993[splMUT]",0.5820766371316,79.9999880363621,77,113,167,243,386,457,481,0,0,0,0.0025706940874036,0.0075187969924812,0.0268534978563212,0.0273972602739726,28.4539453599377
"chr6","ENSG00000164494","-","mutex_exons_7257",1,107154777,107174899,107175047,107189692,107189889,107193822,"chr6s-:g.107154777j107174899_107175047j107193822>107154777j107189692_107189889j107193822[splMUT]",1.27749644325995,0.999999941616841,0,0,1,4,7,9.4,11,0,0,0.305555555555556,0.571428571428571,0.763888888888889,1,1,24.5342529089124
"chr6","ENSG00000185250","-","mutex_exons_7258",0,109400170,109403031,109403108,109404929,109405048,109419187,"chr6s-:g.109400170j109403031_109403108j109419187>109400170j109404929_109405048j109419187[splMUT]",0.536697731843827,1.00000038315821,0,0,0,0,1,2.4,4,0,0,0,0,1,1,1,6.14155683536049
"chr6","ENSG00000135596","-","mutex_exons_7259",0,109446772,109448732,109448879,109447073,109447487,109449970,"chr6s-:g.109446772j109448732_109448879j109449970>109446772j109447073_109447487j109449970[splMUT]",0.189407579286069,79.9999328705039,42,51.6,115,149,158,214.8,222,0,0,0,0,0,0.0176167471819646,0.0185185185185185,11.1350798332963
"chr6","ENSG00000135596","-","mutex_exons_7260",0,109446772,109447073,109447487,109448993,109449783,109449970,"chr6s-:g.109446772j109447073_109447487j109449970>109446772j109448993_109449783j109449970[splMUT]",1.93185904503099,0.999999226361244,84,90.4,173,242,273,344.4,354,0.5,0.503921568627451,0.566115702479339,0.579925650557621,0.624633431085044,0.724188528234771,0.730769230769231,88.3884915836873
"chr6","ENSG00000135596","-","mutex_exons_7261",0,109446772,109447073,109447487,109449275,109449783,109449970,"chr6s-:g.109446772j109447073_109447487j109449970>109446772j109449275_109449783j109449970[splMUT]",1.93185904503099,0.999999226361244,84,90.4,173,242,273,344.4,354,0.5,0.503921568627451,0.566115702479339,0.579925650557621,0.624633431085044,0.724188528234771,0.730769230769231,88.3884915836873
"chr6","ENSG00000135596","-","mutex_exons_7262",0,109446772,109448732,109448879,109447073,109447577,109449970,"chr6s-:g.109446772j109448732_109448879j109449970>109446772j109447073_109447577j109449970[splMUT]",0.189407579286069,79.9999328705039,42,51.6,115,149,158,214.8,222,0,0,0,0,0,0.0176167471819646,0.0185185185185185,11.1350798332963
"chr6","ENSG00000135596","-","mutex_exons_7263",0,109446772,109447073,109447577,109448993,109449783,109449970,"chr6s-:g.109446772j109447073_109447577j109449970>109446772j109448993_109449783j109449970[splMUT]",1.93185904503099,0.999999226361244,84,90.4,173,242,273,344.4,354,0.5,0.503921568627451,0.566115702479339,0.579925650557621,0.624633431085044,0.724188528234771,0.730769230769231,88.3884915836873
"chr6","ENSG00000135596","-","mutex_exons_7264",0,109446772,109447073,109447577,109449275,109449783,109449970,"chr6s-:g.109446772j109447073_109447577j109449970>109446772j109449275_109449783j109449970[splMUT]",1.93185904503099,0.999999226361244,84,90.4,173,242,273,344.4,354,0.5,0.503921568627451,0.566115702479339,0.579925650557621,0.624633431085044,0.724188528234771,0.730769230769231,88.3884915836873
"chr6","ENSG00000135596","-","mutex_exons_7265",0,109447229,109447661,109447722,109447357,109447487,109447875,"chr6s-:g.109447229j109447661_109447722j109447875>109447229j109447357_109447487j109447875[splMUT]",0.999999672843764,1.81202823481477,53,75.4,208,225,262,343.8,363,0.352617079889807,0.353492848292372,0.386666666666667,0.405857740585774,0.454198473282443,0.511679864253394,0.53125,87.7655591993912
"chr6","ENSG00000135596","-","mutex_exons_7266",0,109447229,109447661,109447734,109447357,109447487,109447875,"chr6s-:g.109447229j109447661_109447734j109447875>109447229j109447357_109447487j109447875[splMUT]",0.999999982333539,60.9804941378123,30,42,114,140,157,213.2,238,0,0,0,0.0127388535031847,0.0241545893719807,0.044499484004128,0.0470588235294118,31.8453527550905
"chr6","ENSG00000135596","-","mutex_exons_7267",0,109447229,109447681,109447734,109447357,109447487,109447875,"chr6s-:g.109447229j109447681_109447734j109447875>109447229j109447357_109447487j109447875[splMUT]",0.999999979510356,21.6199802359112,30,44.4,124,147,157,219.4,241,0,0,0.0127388535031847,0.0419161676646707,0.0625,0.0908602150537634,0.120967741935484,47.078564829753
"chr6","ENSG00000135596","-","mutex_exons_7268",0,109447229,109447661,109447722,109447357,109447577,109447875,"chr6s-:g.109447229j109447661_109447722j109447875>109447229j109447357_109447577j109447875[splMUT]",0.999999672843764,1.81202823481477,53,75.4,208,225,262,343.8,363,0.352617079889807,0.353492848292372,0.386666666666667,0.405857740585774,0.454198473282443,0.511679864253394,0.53125,87.7655591993912
"chr6","ENSG00000135596","-","mutex_exons_7269",0,109447229,109447661,109447734,109447357,109447577,109447875,"chr6s-:g.109447229j109447661_109447734j109447875>109447229j109447357_109447577j109447875[splMUT]",0.999999982333539,60.9804941378123,30,42,114,140,157,213.2,238,0,0,0,0.0127388535031847,0.0241545893719807,0.044499484004128,0.0470588235294118,31.8453527550905
"chr6","ENSG00000135596","-","mutex_exons_7270",0,109447229,109447681,109447734,109447357,109447577,109447875,"chr6s-:g.109447229j109447681_109447734j109447875>109447229j109447357_109447577j109447875[splMUT]",0.999999979510356,21.6199802359112,30,44.4,124,147,157,219.4,241,0,0,0.0127388535031847,0.0419161676646707,0.0625,0.0908602150537634,0.120967741935484,47.078564829753
"chr6","ENSG00000010810","-","mutex_exons_7271",1,111696456,111700104,111700268,111699252,111699668,111702885,"chr6s-:g.111696456j111700104_111700268j111702885>111696456j111699252_111699668j111702885[splMUT]",80,1,18,28.4,41,69,201,250.4,372,1,1,1,1,1,1,1,NA
"chr6","ENSG00000010810","-","mutex_exons_7272",0,111720062,111740981,111741097,111754434,111754677,111780566,"chr6s-:g.111720062j111740981_111741097j111780566>111720062j111754434_111754677j111780566[splMUT]",1.00000905142116,0.112476775822301,0,0.8,2,3,4,8,8,0,0.5,1,1,1,1,1,10.7671253115019
"chr6","ENSG00000196591","-","mutex_exons_7273",0,113960018,113962367,113962394,113968330,113968437,113968634,"chr6s-:g.113960018j113962367_113962394j113968634>113960018j113968330_113968437j113968634[splMUT]",1.48693244692238,0.287517773836061,0,0,1,3,4,6,6,0.25,0.34,0.75,1,1,1,1,12.5857246391279
"chr6","ENSG00000111879","-","mutex_exons_7274",0,118960184,118961929,118961963,118960769,118960863,118964667,"chr6s-:g.118960184j118961929_118961963j118964667>118960184j118960769_118960863j118964667[splMUT]",27.8110610876328,0.999999912738325,0,0,1,2,6,8.6,11,0.75,0.814285714285714,1,1,1,1,1,5.52395098356962
"chr6","ENSG00000111906","-","mutex_exons_7275",2,125277240,125292828,125292905,125298650,125298816,125300538,"chr6s-:g.125277240j125292828_125292905j125300538>125277240j125298650_125298816j125300538[splMUT]",0.99999690131821,10.862730801312,45,46.6,65,131,184,236.4,294,0.0222222222222222,0.0254970760233918,0.0425531914893617,0.0909090909090909,0.106870229007634,0.171722034986359,0.172043010752688,55.4817828814369
"chr6","ENSG00000111906","-","mutex_exons_7276",2,125277240,125292828,125292909,125298650,125298816,125300538,"chr6s-:g.125277240j125292828_125292909j125300538>125277240j125298650_125298816j125300538[splMUT]",1.42867278508415,0.999999872822411,94,103.6,119,236,313,396.8,512,0.385416666666667,0.408117816091954,0.466796875,0.506134969325153,0.53781512605042,0.57994257588187,0.597826086956522,89.2139034021076
"chr6","ENSG00000111906","-","mutex_exons_7277",2,125277240,125292841,125292909,125298650,125298816,125300538,"chr6s-:g.125277240j125292841_125292909j125300538>125277240j125298650_125298816j125300538[splMUT]",2.91494291416622,0.999999724204604,146,173.2,192,351,563,743.6,834,0.598290598290598,0.617435897435897,0.685612788632327,0.708333333333333,0.75,0.78166943401093,0.792134831460674,92.6440390077127
"chr6","ENSG00000226409","-","mutex_exons_7278",0,125374321,125408494,125408622,125438080,125438216,125445022,"chr6s-:g.125374321j125408494_125408622j125445022>125374321j125438080_125438216j125445022[splMUT]",1.93902939358377,0.999999993308676,0,0,0,0,1,3.4,5,0.333333333333333,0.35,0.425,0.75,1,1,1,6.15672381092951
"chr6","ENSG00000226409","-","mutex_exons_7279",0,125374321,125408494,125408622,125438080,125438236,125445022,"chr6s-:g.125374321j125408494_125408622j125445022>125374321j125438080_125438236j125445022[splMUT]",8.42315538028631,0.999999853181172,0,0,0,0,1,2,2,0.5,0.625,1,1,1,1,1,2.5257152171891
"chr6","ENSG00000093144","-","mutex_exons_7280",0,127314896,127315135,127315138,127316450,127316502,127327002,"chr6s-:g.127314896j127315135_127315138j127327002>127314896j127316450_127316502j127327002[splMUT]",0.756176059370655,79.9999984673546,114,130,186,323,546,797.2,874,0,0,0.00183150183150183,0.00608519269776876,0.0089974293059126,0.0121641042327612,0.0175438596491228,34.2681727644086
"chr6","ENSG00000152894","-","mutex_exons_7281",6,128397688,128409294,128409332,128491732,128491849,128520259,"chr6s-:g.128397688j128409294_128409332j128520259>128397688j128491732_128491849j128520259[splMUT]",1.96484783812041,0.999999881126152,8,8,14,26,31,38,46,0.125,0.325,0.518518518518518,0.666666666666667,0.769230769230769,0.865714285714286,0.9,49.8562097972236
"chr6","ENSG00000079819","-","mutex_exons_7282",1,130863718,130870039,130870126,130865536,130865634,130876674,"chr6s-:g.130863718j130870039_130870126j130876674>130863718j130865536_130865634j130876674[splMUT]",0.9999999371176,41.6395802931824,54,58,88,187,417,550.4,620,0,0.00339702760084926,0.0119331742243437,0.0185185185185185,0.0320855614973262,0.0533127889060092,0.0847457627118644,44.5520661190561
"chr6","ENSG00000079819","-","mutex_exons_7283",1,130863718,130870039,130870126,130865536,130865634,130878104,"chr6s-:g.130863718j130870039_130870126j130878104>130863718j130865536_130865634j130878104[splMUT]",0.999999228740724,3.70551201938825,68,75.2,147,241,514,677.8,801,0.144508670520231,0.163841493140191,0.190108191653787,0.220588235294118,0.252184769038702,0.331121539524901,0.414965986394558,83.4413601833566
"chr6","ENSG00000079819","-","mutex_exons_7284",1,130863718,130870039,130870126,130865536,130865634,130885096,"chr6s-:g.130863718j130870039_130870126j130885096>130863718j130865536_130865634j130885096[splMUT]",0.999999620746134,2.47532758742507,86,100.4,116,265,535,752.2,941,0.156862745098039,0.221279091075683,0.273570324574961,0.319078947368421,0.370212765957447,0.451091445427729,0.52212389380531,90.2397173494794
"chr6","ENSG00000079819","-","mutex_exons_7285",1,130863718,130870039,130870126,130867459,130867581,130870328,"chr6s-:g.130863718j130870039_130870126j130870328>130863718j130867459_130867581j130870328[splMUT]",11.6811585910039,0.999999925508602,3,3,5,10,25,40,52,0.666666666666667,0.704761904761905,0.896551724137931,1,1,1,1,23.1372180920436
"chr6","ENSG00000079819","-","mutex_exons_7286",1,130863718,130870039,130870126,130867459,130867581,130878104,"chr6s-:g.130863718j130870039_130870126j130878104>130863718j130867459_130867581j130878104[splMUT]",40.5682222636306,0.99999994092761,14,14.8,25,63,120,159.8,207,0.933333333333333,0.943589743589744,0.966666666666667,0.97972972972973,1,1,1,27.6707120790988
