,seq_header,seq_id,novelSeq
3,en|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000635808:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000638063:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,en|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,True
4,en|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000635808:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000638063:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,en|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,True
5,en|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000635808:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000638063:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,en|ENST00000638063:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361,True
6,en|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000635808:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000638063:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,en|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361,True
7,en|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000635808:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000638063:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,en|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361,True
8,en|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000635808:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000638063:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,en|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361,True
9,en|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000635808:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000638063:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,en|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,True
10,en|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000635808:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000638063:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,en|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361,True
11,en|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000395338:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000635808:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000638063:g.49420342j49422104_49422271j49422361>49420342j49421492_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000458307:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000637682:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361|ENST00000636597:g.49421572j49422104_49422271j49422361>49421572j49421982_49422049j49422361|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,en|ENST00000273588:g.49421572j49422104_49422271j49422361>49421572j49421960_49422049j49422361,True
0,en|ENST00000431842:g.56628614j56633044_56633843j56638706>56628614j56633899_56633966j56638706,en|ENST00000431842:g.56628614j56633044_56633843j56638706>56628614j56633899_56633966j56638706,True
0,en|ENST00000302819:g.58534145j58534360_58534522j58534947>58534145j58534576_58534608j58534947|ENST00000459701:g.58534145j58534360_58534522j58534947>58534145j58534576_58534608j58534947,en|ENST00000302819:g.58534145j58534360_58534522j58534947>58534145j58534576_58534608j58534947,True
1,en|ENST00000302819:g.58534145j58534360_58534522j58534947>58534145j58534576_58534608j58534947|ENST00000459701:g.58534145j58534360_58534522j58534947>58534145j58534576_58534608j58534947,en|ENST00000459701:g.58534145j58534360_58534522j58534947>58534145j58534576_58534608j58534947,True
0,en|ENST00000383710:g.62492446j62493645_62493665j62499162>62492446j62498146_62498154j62499162,en|ENST00000383710:g.62492446j62493645_62493665j62499162>62492446j62498146_62498154j62499162,True
0,en|ENST00000355354:g.108047292j108051939_108051970j108057477>108047292j108049619_108049651j108057477,en|ENST00000355354:g.108047292j108051939_108051970j108057477>108047292j108049619_108049651j108057477,True
0,en|ENST00000283871:g.120641693j120644319_120644443j120646267>120641693j120644598_120644619j120646267,en|ENST00000283871:g.120641693j120644319_120644443j120646267>120641693j120644598_120644619j120646267,True
0,en|ENST00000477522:g.122556121j122558434_122558467j122559606>122556121j122558329_122558401j122559606|ENST00000471785:g.122556121j122558434_122558467j122559606>122556121j122558329_122558401j122559606,en|ENST00000477522:g.122556121j122558434_122558467j122559606>122556121j122558329_122558401j122559606,True
1,en|ENST00000477522:g.122556121j122558434_122558467j122559606>122556121j122558329_122558401j122559606|ENST00000471785:g.122556121j122558434_122558467j122559606>122556121j122558329_122558401j122559606,en|ENST00000471785:g.122556121j122558434_122558467j122559606>122556121j122558329_122558401j122559606,True
0,en|ENST00000462315:g.122556121j122558434_122558467j122559606>122556121j122558329_122558401j122559606,en|ENST00000462315:g.122556121j122558434_122558467j122559606>122556121j122558329_122558401j122559606,True
0,en|ENST00000645291:g.128945975j128965511_128965695j128971287>128945975j128969311_128969404j128971287,en|ENST00000645291:g.128945975j128965511_128965695j128971287>128945975j128969311_128969404j128971287,True
0,en|ENST00000381975:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224|ENST00000473092:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224|ENST00000347147:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224,en|ENST00000381975:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224,True
1,en|ENST00000381975:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224|ENST00000473092:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224|ENST00000347147:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224,en|ENST00000473092:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224,True
2,en|ENST00000381975:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224|ENST00000473092:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224|ENST00000347147:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224,en|ENST00000347147:g.194615697j194617099_194617269j194623224>194615697j194616481_194616587j194623224,True
0,en|ENST00000473092:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224|ENST00000381975:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224|ENST00000347147:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224,en|ENST00000473092:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224,True
1,en|ENST00000473092:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224|ENST00000381975:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224|ENST00000347147:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224,en|ENST00000381975:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224,True
2,en|ENST00000473092:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224|ENST00000381975:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224|ENST00000347147:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224,en|ENST00000347147:g.194615697j194617099_194617269j194623224>194615697j194616770_194616891j194623224,True
0,en|ENST00000333602:g.195868709j195870114_195870205j195872276>195868709j195868875_195869035j195872276,en|ENST00000333602:g.195868709j195870114_195870205j195872276>195868709j195868875_195869035j195872276,True
0,en|ENST00000428187:g.195868709j195870114_195870205j195872276>195868709j195868875_195869035j195872276,en|ENST00000428187:g.195868709j195870114_195870205j195872276>195868709j195868875_195869035j195872276,True
0,en|ENST00000296326:g.196197725j196198276_196198451j196198789>196197725j196198452_196198590j196198789,en|ENST00000296326:g.196197725j196198276_196198451j196198789>196197725j196198452_196198590j196198789,True
0,en|ENST00000419354:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051|ENST00000448528:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,en|ENST00000419354:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,True
1,en|ENST00000419354:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051|ENST00000448528:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,en|ENST00000448528:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,True
0,en|ENST00000452595:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051|ENST00000443183:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,en|ENST00000452595:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,True
1,en|ENST00000452595:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051|ENST00000443183:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,en|ENST00000443183:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,True
0,en|ENST00000422288:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,en|ENST00000422288:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,True
0,en|ENST00000392382:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,en|ENST00000392382:g.197069260j197075837_197075870j197081051>197069260j197076582_197076682j197081051,True
0,en|ENST00000324666:g.2700544j2708146_2708268j2716023>2700544j2715322_2715493j2716023,en|ENST00000324666:g.2700544j2708146_2708268j2716023>2700544j2715322_2715493j2716023,True
0,en|ENST00000398052:g.2964122j2984513_2984608j2988727>2964122j2965243_2966198j2988727|ENST00000504933:g.2964122j2984513_2984608j2988727>2964122j2965243_2966198j2988727,en|ENST00000398052:g.2964122j2984513_2984608j2988727>2964122j2965243_2966198j2988727,True
1,en|ENST00000398052:g.2964122j2984513_2984608j2988727>2964122j2965243_2966198j2988727|ENST00000504933:g.2964122j2984513_2984608j2988727>2964122j2965243_2966198j2988727,en|ENST00000504933:g.2964122j2984513_2984608j2988727>2964122j2965243_2966198j2988727,True
0,en|ENST00000622093:g.20488982j20489943_20489954j20491761>20488982j20490803_20490814j20491761,en|ENST00000622093:g.20488982j20489943_20489954j20491761>20488982j20490803_20490814j20491761,True
0,en|ENST00000273739:g.20488982j20490803_20490814j20491761>20488982j20489943_20489954j20491761,en|ENST00000273739:g.20488982j20490803_20490814j20491761>20488982j20489943_20489954j20491761,True
0,en|ENST00000503837:g.20488982j20490803_20490814j20491761>20488982j20489943_20489954j20491761,en|ENST00000503837:g.20488982j20490803_20490814j20491761>20488982j20489943_20489954j20491761,True
0,en|ENST00000503585:g.20713539j20724808_20724888j20727285>20713539j20716107_20716248j20727285,en|ENST00000503585:g.20713539j20724808_20724888j20727285>20713539j20716107_20716248j20727285,True
0,en|ENST00000508802:g.38115954j38125111_38125131j38133084>38115954j38118033_38118192j38133084,en|ENST00000508802:g.38115954j38125111_38125131j38133084>38115954j38118033_38118192j38133084,True
0,en|ENST00000504986:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747|ENST00000513702:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747|ENST00000325094:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747,en|ENST00000504986:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747,True
1,en|ENST00000504986:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747|ENST00000513702:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747|ENST00000325094:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747,en|ENST00000513702:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747,True
2,en|ENST00000504986:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747|ENST00000513702:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747|ENST00000325094:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747,en|ENST00000325094:g.41938696j41939196_41939383j41943747>41938696j41939721_41939828j41943747,True
0,en|ENST00000226432:g.48994820j48998460_48998548j49003735>48994820j49001378_49001442j49003735,en|ENST00000226432:g.48994820j48998460_48998548j49003735>48994820j49001378_49001442j49003735,True
0,en|ENST00000513409:g.48994820j48998460_48998548j49003735>48994820j49001378_49001442j49003735,en|ENST00000513409:g.48994820j48998460_48998548j49003735>48994820j49001378_49001442j49003735,True
0,en|ENST00000381334:g.55417247j55417803_55417985j55424538>55417247j55418048_55418164j55424538,en|ENST00000381334:g.55417247j55417803_55417985j55424538>55417247j55418048_55418164j55424538,True
0,en|ENST00000508675:g.80583183j80608333_80608383j80869993>80583183j80639718_80639835j80869993,en|ENST00000508675:g.80583183j80608333_80608383j80869993>80583183j80639718_80639835j80869993,True
0,en|ENST00000318007:g.94573393j94579521_94579537j94582717>94573393j94575616_94576034j94582717,en|ENST00000318007:g.94573393j94579521_94579537j94582717>94573393j94575616_94576034j94582717,True
0,en|ENST00000403312:g.108027760j108028861_108028869j108033176>108027760j108027939_108028069j108033176|ENST00000603302:g.108027760j108032327_108032377j108033176>108027760j108027939_108028069j108033176,en|ENST00000403312:g.108027760j108028861_108028869j108033176>108027760j108027939_108028069j108033176,True
1,en|ENST00000403312:g.108027760j108028861_108028869j108033176>108027760j108027939_108028069j108033176|ENST00000603302:g.108027760j108032327_108032377j108033176>108027760j108027939_108028069j108033176,en|ENST00000603302:g.108027760j108032327_108032377j108033176>108027760j108027939_108028069j108033176,True
0,en|ENST00000505878:g.108027760j108032327_108032377j108033176>108027760j108027939_108028069j108033176,en|ENST00000505878:g.108027760j108032327_108032377j108033176>108027760j108027939_108028069j108033176,True
0,en|ENST00000505878:g.108027760j108032327_108032377j108033176>108027760j108028861_108028869j108033176,en|ENST00000505878:g.108027760j108032327_108032377j108033176>108027760j108028861_108028869j108033176,True
0,en|ENST00000379663:g.121807622j121809967_121810099j121811583>121807622j121809834_121809916j121811583|ENST00000243498:g.121807622j121809967_121810099j121811583>121807622j121809834_121809916j121811583,en|ENST00000379663:g.121807622j121809967_121810099j121811583>121807622j121809834_121809916j121811583,True
1,en|ENST00000379663:g.121807622j121809967_121810099j121811583>121807622j121809834_121809916j121811583|ENST00000243498:g.121807622j121809967_121810099j121811583>121807622j121809834_121809916j121811583,en|ENST00000243498:g.121807622j121809967_121810099j121811583>121807622j121809834_121809916j121811583,True
0,en|ENST00000512454:g.121807622j121809967_121810099j121811583>121807622j121809834_121809916j121811583,en|ENST00000512454:g.121807622j121809967_121810099j121811583>121807622j121809834_121809916j121811583,True
0,en|ENST00000379663:g.121814047j121816144_121816194j121816369>121814047j121815350_121815426j121816369,en|ENST00000379663:g.121814047j121816144_121816194j121816369>121814047j121815350_121815426j121816369,True
0,en|ENST00000262990:g.141224677j141226767_141226846j141229571>141224677j141226679_141226717j141229571,en|ENST00000262990:g.141224677j141226767_141226846j141229571>141224677j141226679_141226717j141229571,True
0,en|ENST00000635524:g.150249684j150254426_150254438j150256020>150249684j150253474_150253556j150256020,en|ENST00000635524:g.150249684j150254426_150254438j150256020>150249684j150253474_150253556j150256020,True
0,en|ENST00000622785:g.153358622j153394262_153394336j153408971>153358622j153366860_153366909j153408971,en|ENST00000622785:g.153358622j153394262_153394336j153408971>153358622j153366860_153366909j153408971,True
0,en|ENST00000507898:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264|ENST00000393815:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264,en|ENST00000507898:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264,True
1,en|ENST00000507898:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264|ENST00000393815:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264,en|ENST00000393815:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264,True
0,en|ENST00000296526:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264|ENST00000645636:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264|ENST00000264426:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264,en|ENST00000296526:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264,True
1,en|ENST00000296526:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264|ENST00000645636:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264|ENST00000264426:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264,en|ENST00000645636:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264,True
2,en|ENST00000296526:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264|ENST00000645636:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264|ENST00000264426:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264,en|ENST00000264426:g.157335877j157336377_157336747j157341264>157335877j157336309_157336345j157341264,True
0,en|ENST00000265000:g.173295843j173298115_173298297j173302047>173295843j173297795_173297977j173302047,en|ENST00000265000:g.173295843j173298115_173298297j173302047>173295843j173297795_173297977j173302047,True
0,en|ENST00000265000:g.173295843j173298115_173298297j173302047>173295843j173297821_173297977j173302047,en|ENST00000265000:g.173295843j173298115_173298297j173302047>173295843j173297821_173297977j173302047,True
0,en|ENST00000273853:g.67492275j67492869_67492997j67493884>67492275j67492751_67492821j67493884,en|ENST00000273853:g.67492275j67492869_67492997j67493884>67492275j67492751_67492821j67493884,True
0,en|ENST00000335049:g.73593593j73615891_73615936j73620439>73593593j73611731_73611829j73620439,en|ENST00000335049:g.73593593j73615891_73615936j73620439>73593593j73611731_73611829j73620439,True
0,en|ENST00000512733:g.78930325j78935121_78935283j78939040>78930325j78933076_78933231j78939040,en|ENST00000512733:g.78930325j78935121_78935283j78939040>78930325j78933076_78933231j78939040,True
0,en|ENST00000638048:g.81459514j81602839_81602922j81824518>81459514j81521412_81521545j81824518,en|ENST00000638048:g.81459514j81602839_81602922j81824518>81459514j81521412_81521545j81824518,True
0,en|ENST00000641010:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641010:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000641324:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641324:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000641102:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641102:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000641903:g.86067955j86089206_86089277j86101052>86067955j86098524_86098595j86101052,en|ENST00000641903:g.86067955j86089206_86089277j86101052>86067955j86098524_86098595j86101052,True
0,en|ENST00000641052:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641052:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000361569:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641762:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641405:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641493:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000361569:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
1,en|ENST00000361569:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641762:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641405:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641493:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641762:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
2,en|ENST00000361569:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641762:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641405:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641493:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641405:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
3,en|ENST00000361569:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641762:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641405:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641493:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641493:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
0,en|ENST00000641217:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052|ENST00000641607:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,en|ENST00000641217:g.86067955j86098524_86098595j86101052>86067955j86089206_86089277j86101052,True
